Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000064373,Selenop,Gene Expression,0.5514518651483905,0.0,0.0,11791,6.280382581862093,1678
ENSMUSG00000027333,Smox,Gene Expression,0.5502595772998032,0.0,0.0,3072,1.7853589507816265,1036
ENSMUSG00000017002,Slpi,Gene Expression,0.549726565524729,0.0,0.0,5962,3.4715152150960757,1403
ENSMUSG00000057604,Lmcd1,Gene Expression,0.5457201100958791,0.0,0.0,5406,2.139537623271015,1049
ENSMUSG00000025172,Ankrd2,Gene Expression,0.5448258217812924,0.0,0.0,3891,1.5170821457945105,907
ENSMUSG00000030785,Cox6a2,Gene Expression,0.541132398135834,0.0,0.0,4193,1.689016394335751,989
ENSMUSG00000056501,Cebpb,Gene Expression,0.5404056448962288,0.0,0.0,14586,7.383508719676126,1788
ENSMUSG00000032487,Ptgs2,Gene Expression,0.5391493499710222,0.0,0.0,1755,1.0006196699688086,642
ENSMUSG00000006457,Actn3,Gene Expression,0.5361229864398839,0.0,0.0,3620,1.4868485734780565,907
ENSMUSG00000068697,Myoz1,Gene Expression,0.5245192572531682,0.0,0.0,3223,1.2946216440059786,858
ENSMUSG00000015312,Gadd45b,Gene Expression,0.5213804903964593,0.0,0.0,2516,1.5435278449463188,882
ENSMUSG00000022108,Itm2b,Gene Expression,0.5182617672011951,0.0,0.0,20972,9.958514841782087,1770
ENSMUSG00000045545,Krt14,Gene Expression,0.5164013941120589,0.0,0.0,29788,10.991320933555896,1749
ENSMUSG00000009281,Rarres2,Gene Expression,0.5160782661255838,0.0,0.0,11095,5.995408627793762,1673
ENSMUSG00000016496,Cd274,Gene Expression,0.5155078403225822,0.0,0.0,1876,1.117669947581934,695
ENSMUSG00000075307,Klhl41,Gene Expression,0.514398746227789,0.0,0.0,2747,1.1038778277570742,813
ENSMUSG00000004558,Ndrg2,Gene Expression,0.5138331375701075,0.0,0.0,4504,1.8355702662761713,1128
ENSMUSG00000061462,Obscn,Gene Expression,0.5114676282020278,0.0,0.0,2890,1.151147387297674,808
ENSMUSG00000031633,Slc25a4,Gene Expression,0.5087221088951281,0.0,0.0,11860,4.947079166785203,1611
ENSMUSG00000029304,Spp1,Gene Expression,0.505167649841989,0.0,0.0,1741,1.0808665112918874,649
ENSMUSG00000021025,Nfkbia,Gene Expression,0.49972100834628375,0.0,0.0,8743,4.7181774858678,1621
ENSMUSG00000031880,Rrad,Gene Expression,0.49696794198740835,0.0,0.0,2634,1.0091809051790555,793
ENSMUSG00000031636,Pdlim3,Gene Expression,0.492999205291007,0.0,0.0,3355,1.3674001852394242,896
ENSMUSG00000024401,Tnf,Gene Expression,0.49132385502080067,0.0,0.0,1091,0.6197713670049717,492
ENSMUSG00000062929,Cfl2,Gene Expression,0.4802985492652374,0.0,0.0,5895,2.421231814900877,1309
ENSMUSG00000021798,Ldb3,Gene Expression,0.4780605890079233,0.0,0.0,2084,0.8380450648993973,735
ENSMUSG00000029371,Cxcl5,Gene Expression,0.47379388414435286,0.0,0.0,2680,1.1839021065204172,749
ENSMUSG00000037820,Tgm2,Gene Expression,0.4734837480437714,0.0,0.0,4752,2.1353106907205412,1187
ENSMUSG00000015950,Ncf1,Gene Expression,0.4717873605578131,0.0,0.0,3920,2.2330261054772804,1215
ENSMUSG00000074001,Klhl40,Gene Expression,0.4702505867695742,0.0,0.0,2289,0.9172575941367395,736
ENSMUSG00000061527,Krt5,Gene Expression,0.47014680547580745,0.0,0.0,14018,5.437382756347367,1583
ENSMUSG00000067653,Ankrd23,Gene Expression,0.46850402807254765,0.0,0.0,1956,0.7782145844655629,703
ENSMUSG00000029683,Lmod2,Gene Expression,0.463089400462124,0.0,0.0,2372,0.9556187732085373,775
ENSMUSG00000030122,Ptms,Gene Expression,0.4608681718602266,0.0,0.0,12854,6.250280990535075,1744
ENSMUSG00000020826,Nos2,Gene Expression,0.45852476802811537,0.0,0.0,1284,0.7604913279223643,539
ENSMUSG00000039753,Fbxl5,Gene Expression,0.4577918288259821,0.0,0.0,6911,3.8222842529473056,1597
ENSMUSG00000028111,Ctsk,Gene Expression,0.4564937109821822,0.0,0.0,4349,2.458334553419762,1315
ENSMUSG00000016349,Eef1a2,Gene Expression,0.45640558226355227,0.0,0.0,2111,0.8551179600938991,714
ENSMUSG00000028599,Tnfrsf1b,Gene Expression,0.4562771561803899,0.0,0.0,2867,1.5934599584397184,995
ENSMUSG00000074199,Krtdap,Gene Expression,0.45538053964031705,0.0,0.0,19980,7.442562127371016,1687
ENSMUSG00000024803,Ankrd1,Gene Expression,0.4514952452337219,0.0,0.0,2047,0.8267706930551332,644
ENSMUSG00000047419,Cmya5,Gene Expression,0.45135604801385426,0.0,0.0,2183,0.8913048587218364,730
ENSMUSG00000024471,Myot,Gene Expression,0.45017735121703517,0.0,0.0,1895,0.7584763128051486,634
ENSMUSG00000007122,Casq1,Gene Expression,0.44714459000033935,0.0,0.0,1793,0.7291931746237976,659
ENSMUSG00000037411,Serpine1,Gene Expression,0.443954951249281,0.0,0.0,2198,0.8604604378828596,665
ENSMUSG00000024049,Myom1,Gene Expression,0.44375975241591376,0.0,0.0,2016,0.8051825879493615,713
ENSMUSG00000020061,Mybpc1,Gene Expression,0.4377114087070492,0.0,0.0,2038,0.8432297462253807,711
ENSMUSG00000037095,Lrg1,Gene Expression,0.43735404702387715,0.0,0.0,5880,2.7507860753064106,1256
ENSMUSG00000030189,Ybx3,Gene Expression,0.4372233998623335,0.0,0.0,14654,6.170235493993064,1710
ENSMUSG00000020216,Jsrp1,Gene Expression,0.4352291497551986,0.0,0.0,1671,0.6706927179235143,635
ENSMUSG00000004951,Hspb1,Gene Expression,0.43472421197091876,0.0,0.0,5526,2.237964821718028,1302
ENSMUSG00000041476,Smpx,Gene Expression,0.43005972688675737,0.0,0.0,1875,0.7535927282319215,645
ENSMUSG00000023041,Krt6b,Gene Expression,0.427327692742034,0.0,0.0,11028,4.342392142319776,1532
ENSMUSG00000030996,Art1,Gene Expression,0.42654012879128306,0.0,0.0,1808,0.726808793454331,703
ENSMUSG00000045763,Basp1,Gene Expression,0.4260368421736781,0.0,0.0,2989,1.6108658149713158,1016
ENSMUSG00000043953,Ccrl2,Gene Expression,0.4258509646169144,0.0,0.0,912,0.5574483950249747,427
ENSMUSG00000051439,Cd14,Gene Expression,0.4225388375440988,0.0,0.0,2200,1.0774501699539978,809
ENSMUSG00000037742,Eef1a1,Gene Expression,0.42215054322717915,0.0,0.0,22259,10.09542243247943,1814
ENSMUSG00000028834,Trim63,Gene Expression,0.4206128145317555,0.0,0.0,1716,0.6724752287114685,625
ENSMUSG00000026822,Lcn2,Gene Expression,0.41737973330983413,0.0,0.0,27390,12.96238720570384,1820
ENSMUSG00000028645,Slc2a1,Gene Expression,0.41178108049719736,0.0,0.0,3893,1.9810553973833485,1233
ENSMUSG00000027470,Mylk2,Gene Expression,0.41094278499262815,0.0,0.0,1767,0.7182402450514289,654
ENSMUSG00000043613,Mmp3,Gene Expression,0.4108456091993625,0.0,0.0,9782,4.99220094959517,1607
ENSMUSG00000032554,Trf,Gene Expression,0.4106511696219393,0.0,0.0,3545,1.6018388537767765,962
ENSMUSG00000019850,Tnfaip3,Gene Expression,0.40988018703491325,0.0,0.0,890,0.5440506840904284,448
ENSMUSG00000072720,Myo18b,Gene Expression,0.4079620717272093,0.0,0.0,1662,0.6791652685208995,677
ENSMUSG00000025488,Cox8b,Gene Expression,0.40685625524612506,0.0,0.0,1979,0.811758399332836,729
ENSMUSG00000038612,Mcl1,Gene Expression,0.40619275485228745,0.0,0.0,6721,3.5513187229499596,1575
ENSMUSG00000022564,Grina,Gene Expression,0.4045411239932671,0.0,0.0,6276,3.2996686827070443,1535
ENSMUSG00000026728,Vim,Gene Expression,0.40355539640668747,0.0,0.0,11955,6.0030981316015515,1721
ENSMUSG00000053797,Krt16,Gene Expression,0.40143854139374874,0.0,0.0,15599,6.032320284076952,1633
ENSMUSG00000019761,Krt10,Gene Expression,0.40123414493402987,0.0,0.0,15465,6.0069411473495,1650
ENSMUSG00000024661,Fth1,Gene Expression,0.40001072324382386,0.0,0.0,156690,78.38708025447208,1869
ENSMUSG00000030103,Bhlhe40,Gene Expression,0.39962331790385175,0.0,0.0,2314,1.3244227502876544,1002
ENSMUSG00000068220,Lgals1,Gene Expression,0.3984001118345115,0.0,0.0,10581,5.448254583067807,1708
ENSMUSG00000018593,Sparc,Gene Expression,0.39786254360525514,0.0,0.0,7737,3.8900811696034463,1578
ENSMUSG00000021831,Ero1l,Gene Expression,0.3972223119175142,0.0,0.0,937,0.568135792435725,483
ENSMUSG00000017737,Mmp9,Gene Expression,0.3958824573648115,0.0,0.0,2404,1.2059854433186945,891
ENSMUSG00000030852,Tacc2,Gene Expression,0.3949626543913381,0.0,0.0,3938,1.6100853702407518,1122
ENSMUSG00000035105,Egln3,Gene Expression,0.3909961280743238,0.0,0.0,1758,0.9179259701963245,743
ENSMUSG00000043165,Lor,Gene Expression,0.3909444706124971,0.0,0.0,5117,2.083534442801694,1255
ENSMUSG00000044103,Il1f9,Gene Expression,0.3907464870090069,0.0,0.0,2341,1.2039708822135227,895
ENSMUSG00000026489,Coq8a,Gene Expression,0.39025387512556575,0.0,0.0,2192,0.8763332216309445,804
ENSMUSG00000072620,Slfn2,Gene Expression,0.38995939445088695,0.0,0.0,2707,1.5005019857340114,1037
ENSMUSG00000030546,Plin1,Gene Expression,0.3886229412307523,0.0,0.0,1773,0.8125152220846588,653
ENSMUSG00000052837,Junb,Gene Expression,0.38732672975664123,0.0,0.0,6150,3.143930719264622,1528
ENSMUSG00000011148,Adssl1,Gene Expression,0.3861008862315132,0.0,0.0,2386,1.0117977704804546,836
ENSMUSG00000034855,Cxcl10,Gene Expression,0.37725571024181914,0.0,0.0,455,0.31318684548681314,262
ENSMUSG00000031444,F10,Gene Expression,0.37705789767252973,0.0,0.0,794,0.4827825725957549,437
ENSMUSG00000038170,Pde4dip,Gene Expression,0.37626491684750896,0.0,0.0,2174,0.8924510534316327,790
ENSMUSG00000047798,Cd300lf,Gene Expression,0.3761383776774522,0.0,0.0,2077,1.0782109260319581,808
ENSMUSG00000009185,Ccl8,Gene Expression,0.3759459562476028,0.0,0.0,5510,3.0870911725371535,1423
ENSMUSG00000025473,Adam8,Gene Expression,0.37575909615043657,0.0,0.0,2516,1.24680563286341,939
ENSMUSG00000062077,Trim54,Gene Expression,0.3757452089224857,0.0,0.0,1413,0.5687626991900342,598
ENSMUSG00000050335,Lgals3,Gene Expression,0.37407941969057523,0.0,0.0,16144,7.64846577862786,1779
ENSMUSG00000027399,Il1a,Gene Expression,0.37353213255097834,0.0,0.0,619,0.33885535003180056,319
ENSMUSG00000030401,Rtn2,Gene Expression,0.3729748603544226,0.0,0.0,1356,0.5476750689816118,609
ENSMUSG00000052305,Hbb-bs,Gene Expression,0.37291614983949295,0.0,0.0,7829,3.6498435667706053,1244
ENSMUSG00000033065,Pfkm,Gene Expression,0.3728727487000077,0.0,0.0,1786,0.7143186917939894,706
ENSMUSG00000027533,Fabp5,Gene Expression,0.37283279109533723,0.0,0.0,9801,4.3309436260149745,1636
ENSMUSG00000074218,Cox7a1,Gene Expression,0.371823237485271,0.0,0.0,1491,0.5957549725999048,606
ENSMUSG00000021622,Ckmt2,Gene Expression,0.37072475024884743,0.0,0.0,1362,0.5328606301980601,566
ENSMUSG00000024140,Epas1,Gene Expression,0.36998344097854935,0.0,0.0,6226,2.893658361952752,1447
ENSMUSG00000042451,Mybph,Gene Expression,0.36914458589868593,0.0,0.0,1321,0.5194005014221929,525
ENSMUSG00000023067,Cdkn1a,Gene Expression,0.368430588230466,0.0,0.0,4998,2.503995647024116,1400
ENSMUSG00000009633,G0s2,Gene Expression,0.3677195073082817,0.0,0.0,1645,0.7972376391492145,681
ENSMUSG00000061353,Cxcl12,Gene Expression,0.3667095977242331,0.0,0.0,4296,2.10811109922344,1336
ENSMUSG00000045667,Smtnl2,Gene Expression,0.3663535497528849,0.0,0.0,1231,0.48854427800541217,543
ENSMUSG00000005628,Tmod4,Gene Expression,0.36544967269314826,0.0,0.0,1158,0.4662682296772787,554
ENSMUSG00000000805,Car4,Gene Expression,0.36491436970342583,0.0,0.0,2805,1.2142455699608052,874
ENSMUSG00000037172,E330009J07Rik,Gene Expression,0.36472406530668977,0.0,0.0,1075,0.6362365104726553,599
ENSMUSG00000047945,Marcksl1,Gene Expression,0.36342067897263036,0.0,0.0,2383,1.3321147408451204,1006
ENSMUSG00000069917,Hba-a2,Gene Expression,0.36263380314564264,0.0,0.0,6514,3.038009706856834,1209
ENSMUSG00000020067,Mypn,Gene Expression,0.3590818076885406,0.0,0.0,1027,0.407596576734921,468
ENSMUSG00000026623,Lpgat1,Gene Expression,0.3578906480204191,0.0,0.0,5222,2.4000408406880758,1340
ENSMUSG00000024014,Pim1,Gene Expression,0.3556420225101628,0.0,0.0,4001,2.0371691665043894,1280
ENSMUSG00000022237,Ankrd33b,Gene Expression,0.3537978206459921,0.0,0.0,1215,0.6935193479445202,662
ENSMUSG00000019787,Trdn,Gene Expression,0.35311031872438486,0.0,0.0,1216,0.49194629557361047,503
ENSMUSG00000031488,Rab11fip1,Gene Expression,0.35248264795776235,0.0,0.0,1195,0.6903661983953382,606
ENSMUSG00000026950,Neb,Gene Expression,0.351998283007935,0.0,0.0,1267,0.508742931319763,528
ENSMUSG00000040694,Apobec2,Gene Expression,0.3518449726133608,0.0,0.0,1059,0.4202157475884265,498
ENSMUSG00000036256,Igfbp7,Gene Expression,0.34978437201100465,0.0,0.0,7427,3.6009812921719973,1588
ENSMUSG00000027832,Ptx3,Gene Expression,0.3478765470295959,0.0,0.0,2034,0.8557375848264501,769
ENSMUSG00000028859,Csf3r,Gene Expression,0.34731397318542506,0.0,0.0,3913,2.041244051805042,1264
ENSMUSG00000059895,Ptp4a3,Gene Expression,0.34691391568957763,0.0,0.0,3368,1.4185156275109512,1127
ENSMUSG00000035513,Ntng2,Gene Expression,0.34575270708269995,0.0,0.0,1630,0.9301715906161033,777
ENSMUSG00000024610,Cd74,Gene Expression,0.34448064836827597,0.0,0.0,11489,5.665349854920927,1650
ENSMUSG00000041571,Selenow,Gene Expression,0.343976938850126,0.0,0.0,9365,4.108239694785636,1663
ENSMUSG00000027408,Cpxm1,Gene Expression,0.34300815598478424,0.0,0.0,5933,3.25937600785841,1546
ENSMUSG00000032515,Csrnp1,Gene Expression,0.3406278666167798,0.0,0.0,1118,0.6272658345613477,612
ENSMUSG00000069833,Ahnak,Gene Expression,0.3405127116558747,0.0,0.0,13838,6.318707478190987,1760
ENSMUSG00000037071,Scd1,Gene Expression,0.34046088048627127,0.0,0.0,4091,1.7931749113295088,1110
ENSMUSG00000060477,Irak2,Gene Expression,0.34012380652419955,0.0,0.0,1240,0.6944023948849494,639
ENSMUSG00000079243,Xirp1,Gene Expression,0.33972023255364464,0.0,0.0,1072,0.4265680751502018,476
ENSMUSG00000022878,Adipoq,Gene Expression,0.3383945110316215,0.0,0.0,1220,0.5400431511741781,564
ENSMUSG00000052565,Hist1h1d,Gene Expression,0.3383172548989847,0.0,0.0,4443,1.858681564574012,1226
ENSMUSG00000046834,Krt1,Gene Expression,0.3368191715354804,0.0,0.0,5796,2.265981591509924,1295
ENSMUSG00000022951,Rcan1,Gene Expression,0.33613511003553886,0.0,0.0,2420,0.9728050247835486,896
ENSMUSG00000020120,Plek,Gene Expression,0.33610573195627214,0.0,0.0,981,0.5707685587514213,539
ENSMUSG00000045551,Fpr1,Gene Expression,0.33556522422816376,0.0,0.0,833,0.4964154630446017,462
ENSMUSG00000018339,Gpx3,Gene Expression,0.33512235765480836,0.0,0.0,4878,2.6545421755043552,1403
ENSMUSG00000024048,Myl12a,Gene Expression,0.3338945125178728,0.0,0.0,9108,3.9328554499456394,1620
ENSMUSG00000003541,Ier3,Gene Expression,0.3326103574366597,0.0,0.0,4123,2.1364726860050536,1298
ENSMUSG00000021876,Rnase4,Gene Expression,0.33035569621689903,0.0,0.0,4019,2.011838657652854,1373
ENSMUSG00000044938,Klhl31,Gene Expression,0.3295093581613588,0.0,0.0,723,0.2808546266470273,395
ENSMUSG00000054889,Dsp,Gene Expression,0.327773120654323,0.0,0.0,5882,2.152703514160621,1238
ENSMUSG00000026875,Traf1,Gene Expression,0.3273709070547935,0.0,0.0,917,0.5518814418650791,517
ENSMUSG00000019929,Dcn,Gene Expression,0.3269101734612272,0.0,0.0,7461,3.9099205807327975,1640
ENSMUSG00000058715,Fcer1g,Gene Expression,0.32666891534219966,0.0,0.0,6286,3.5295595931233357,1586
ENSMUSG00000002985,Apoe,Gene Expression,0.32661651020451565,0.0,0.0,5020,2.221302468407878,1386
ENSMUSG00000025017,Pik3ap1,Gene Expression,0.3248439528269423,0.0,0.0,1822,1.0392715142104574,854
ENSMUSG00000036390,Gadd45a,Gene Expression,0.32476941351828226,0.0,0.0,1495,0.7747739600464736,717
ENSMUSG00000021477,Ctsl,Gene Expression,0.3244071857199187,0.0,0.0,20689,9.78573398456977,1802
ENSMUSG00000039232,Stx11,Gene Expression,0.3236722744952964,0.0,0.0,1227,0.6477277686788813,647
ENSMUSG00000021998,Lcp1,Gene Expression,0.32350675382881683,0.0,0.0,3361,1.800730254490451,1230
ENSMUSG00000033765,Calm4,Gene Expression,0.32183269239887996,0.0,0.0,4903,1.8882284268166756,1201
ENSMUSG00000030142,Clec4e,Gene Expression,0.3213795813054766,0.0,0.0,1054,0.5567469965261812,516
ENSMUSG00000031508,Ankrd10,Gene Expression,0.32103885075107796,0.0,0.0,2164,0.9069474415944687,879
ENSMUSG00000017466,Timp2,Gene Expression,0.32023778147868553,0.0,0.0,4859,2.648840233463099,1515
ENSMUSG00000026574,Dpt,Gene Expression,0.3198082437344789,0.0,0.0,3101,1.5493902761164076,1203
ENSMUSG00000032643,Fhl3,Gene Expression,0.3195443895929419,0.0,0.0,2149,0.9044419143021576,943
ENSMUSG00000018893,Mb,Gene Expression,0.3193741765822096,0.0,0.0,778,0.324138123384356,440
ENSMUSG00000029580,Actb,Gene Expression,0.3189715292171136,0.0,0.0,38649,19.177624977210854,1854
ENSMUSG00000090124,Ugt1a7c,Gene Expression,0.3169194849479758,0.0,0.0,181,0.2621307097483088,154
ENSMUSG00000051748,Wfdc21,Gene Expression,0.3149257174515773,0.0,0.0,2623,1.3063249139785398,950
ENSMUSG00000022876,Samsn1,Gene Expression,0.31361984339519405,0.0,0.0,666,0.4119909747048934,405
ENSMUSG00000055027,Smyd1,Gene Expression,0.3136147372762136,0.0,0.0,876,0.35689202689103805,435
ENSMUSG00000005057,Sh2b2,Gene Expression,0.3129948222005465,0.0,0.0,1132,0.6453589880918258,648
ENSMUSG00000035923,Myf6,Gene Expression,0.31129574404352195,0.0,0.0,1090,0.43447616032289665,496
ENSMUSG00000105827,Hist2h2bb,Gene Expression,0.3112387741606698,0.0,0.0,4469,1.8155221593270194,1196
ENSMUSG00000021091,Serpina3n,Gene Expression,0.3111746256076706,0.0,0.0,6795,3.3329655294224003,1603
ENSMUSG00000018927,Ccl6,Gene Expression,0.31027853088921853,0.0,0.0,10226,5.122910260546687,1649
ENSMUSG00000031791,Tmem38a,Gene Expression,0.31002138953136826,0.0,0.0,1169,0.4735967710362547,566
ENSMUSG00000031461,Myom2,Gene Expression,0.3072740488835179,0.0,0.0,853,0.3416440075305063,441
ENSMUSG00000022037,Clu,Gene Expression,0.30657449219843047,0.0,0.0,2586,1.061690607340725,1000
ENSMUSG00000003153,Slc2a3,Gene Expression,0.3051176766744812,0.0,0.0,725,0.40555966601050386,441
ENSMUSG00000020407,Upp1,Gene Expression,0.3048757768447328,0.0,0.0,1006,0.5385882771038508,512
ENSMUSG00000027737,Slc7a11,Gene Expression,0.30418269663819325,0.0,0.0,693,0.38505495757532565,416
ENSMUSG00000046727,Cystm1,Gene Expression,0.30391568035424016,0.0,0.0,1321,0.5315819314490536,612
ENSMUSG00000034994,Eef2,Gene Expression,0.3032430554536438,0.0,0.0,10462,4.620013897414968,1699
ENSMUSG00000024737,Slc15a3,Gene Expression,0.302634320409359,0.0,0.0,1240,0.6293616779914224,660
ENSMUSG00000026385,Dbi,Gene Expression,0.3018890012514546,0.0,0.0,7100,3.144450360129574,1554
ENSMUSG00000022651,Retnlg,Gene Expression,0.30168933654081587,0.0,0.0,784,0.4138875759393579,416
ENSMUSG00000051397,Tacstd2,Gene Expression,0.3016618200740812,0.0,0.0,4109,1.5283319243843334,1078
ENSMUSG00000001473,Tubb6,Gene Expression,0.3006870758837973,0.0,0.0,3864,1.7111412811777638,1245
ENSMUSG00000052974,Cyp2f2,Gene Expression,0.30004446769619253,0.0,0.0,2703,1.4926431359641774,1119
ENSMUSG00000015837,Sqstm1,Gene Expression,0.299910651740411,0.0,0.0,7189,3.3231260047150615,1589
ENSMUSG00000026879,Gsn,Gene Expression,0.29816172990889334,0.0,0.0,5017,2.319582091625457,1436
ENSMUSG00000040564,Apoc1,Gene Expression,0.29714434657970085,0.0,0.0,3518,1.4608644409441442,1126
ENSMUSG00000022215,Fitm1,Gene Expression,0.2958116751463051,0.0,0.0,705,0.29384978853976523,419
ENSMUSG00000031502,Col4a1,Gene Expression,0.29530756622388843,0.0,0.0,3624,1.6599114142105145,1204
ENSMUSG00000027381,Bcl2l11,Gene Expression,0.295289814793069,0.0,0.0,959,0.5305691110833897,568
