Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000021831,Ero1l,Gene Expression,0.7354273976803191,0.0,0.0,4044,1.8868507717480902,626
ENSMUSG00000061527,Krt5,Gene Expression,0.7344310172968609,0.0,0.0,11625,5.964207755084094,956
ENSMUSG00000015950,Ncf1,Gene Expression,0.732564101644895,0.0,0.0,7938,4.443680255212229,1018
ENSMUSG00000051747,Ttn,Gene Expression,0.7313250434195392,0.0,0.0,18551,9.933066091870232,1189
ENSMUSG00000023041,Krt6b,Gene Expression,0.7312806298672796,0.0,0.0,9992,4.952669007598586,866
ENSMUSG00000030730,Atp2a1,Gene Expression,0.7299697533901016,0.0,0.0,20004,11.103884988138383,1209
ENSMUSG00000022564,Grina,Gene Expression,0.729766318747909,0.0,0.0,17103,9.00637536568837,1306
ENSMUSG00000035513,Ntng2,Gene Expression,0.7259087569362347,0.0,0.0,5749,2.7710044055866243,839
ENSMUSG00000044103,Il1f9,Gene Expression,0.7215292705350062,0.0,0.0,5922,3.16011940722781,948
ENSMUSG00000026822,Lcn2,Gene Expression,0.7203594493868095,0.0,0.0,47570,22.105714993942566,1388
ENSMUSG00000024401,Tnf,Gene Expression,0.7198698727658523,0.0,0.0,3631,1.6518947997560856,573
ENSMUSG00000038612,Mcl1,Gene Expression,0.7190289961200386,0.0,0.0,16881,9.352362017111512,1364
ENSMUSG00000031722,Hp,Gene Expression,0.719009087398745,0.0,0.0,21866,14.468913019617066,1206
ENSMUSG00000047798,Cd300lf,Gene Expression,0.7140399505784073,0.0,0.0,6376,3.629280728711037,978
ENSMUSG00000053797,Krt16,Gene Expression,0.7124251755410378,0.0,0.0,16983,8.332998884821068,1128
ENSMUSG00000031488,Rab11fip1,Gene Expression,0.7113702515446442,0.0,0.0,4016,1.9257762043224564,737
ENSMUSG00000009633,G0s2,Gene Expression,0.7111338200121852,0.0,0.0,5341,2.7258938527022063,804
ENSMUSG00000029304,Spp1,Gene Expression,0.7097961795332675,0.0,0.0,6265,3.2751111828758366,843
ENSMUSG00000003541,Ier3,Gene Expression,0.7095262229614098,0.0,0.0,10464,5.879094656001202,1192
ENSMUSG00000062515,Fabp4,Gene Expression,0.709459146895512,0.0,0.0,5120,3.4782287955511397,731
ENSMUSG00000037172,E330009J07Rik,Gene Expression,0.7092244271958431,0.0,0.0,2972,1.4260272456682705,638
ENSMUSG00000030399,Ckm,Gene Expression,0.7091600534895751,0.0,0.0,18859,10.538057275991278,1199
ENSMUSG00000030142,Clec4e,Gene Expression,0.7062081661927442,0.0,0.0,4208,2.1022101914615936,735
ENSMUSG00000030672,Mylpf,Gene Expression,0.7053050493807915,0.0,0.0,13588,7.53154026245293,1120
ENSMUSG00000047945,Marcksl1,Gene Expression,0.7028474456354058,0.0,0.0,5365,2.9739866021581083,931
ENSMUSG00000039753,Fbxl5,Gene Expression,0.7012234874593164,0.0,0.0,11934,7.916589313321758,1320
ENSMUSG00000057003,Myh4,Gene Expression,0.7010870683885841,0.0,0.0,19606,11.047556581890802,1236
ENSMUSG00000052374,Actn2,Gene Expression,0.700434898661047,0.0,0.0,6316,3.2318207706655353,816
ENSMUSG00000015312,Gadd45b,Gene Expression,0.6983841883432612,0.0,0.0,7220,3.2888230327979544,903
ENSMUSG00000020407,Upp1,Gene Expression,0.6977899430832969,0.0,0.0,3741,1.8515769216511537,700
ENSMUSG00000006221,Hspb7,Gene Expression,0.6973443831709295,0.0,0.0,11177,5.697611959157608,1010
ENSMUSG00000061816,Myl1,Gene Expression,0.6956800279184183,0.0,0.0,7858,4.227451448006058,948
ENSMUSG00000043953,Ccrl2,Gene Expression,0.6950621302815099,0.0,0.0,2129,1.017164030378509,484
ENSMUSG00000068699,Flnc,Gene Expression,0.6945628309202422,0.0,0.0,6470,3.336289923413209,858
ENSMUSG00000060600,Eno3,Gene Expression,0.6943022424090363,0.0,0.0,9164,4.877009481490125,1017
ENSMUSG00000031444,F10,Gene Expression,0.6927823710989987,0.0,0.0,2931,1.4803176289904274,600
ENSMUSG00000025473,Adam8,Gene Expression,0.6926414553645155,0.0,0.0,7518,4.294200704932564,1075
ENSMUSG00000060477,Irak2,Gene Expression,0.6893030172123547,0.0,0.0,3727,1.9664962988550705,753
ENSMUSG00000021091,Serpina3n,Gene Expression,0.6874125095098089,0.0,0.0,5223,3.559918122449994,966
ENSMUSG00000028464,Tpm2,Gene Expression,0.6851311890003058,0.0,0.0,16833,9.035603619764945,1236
ENSMUSG00000022651,Retnlg,Gene Expression,0.6833161585201475,0.0,0.0,3101,1.5208303751711272,647
ENSMUSG00000003153,Slc2a3,Gene Expression,0.680944319126254,0.0,0.0,2889,1.3668575601713233,611
ENSMUSG00000028645,Slc2a1,Gene Expression,0.677633717245004,0.0,0.0,7483,4.323805277634623,1143
ENSMUSG00000019850,Tnfaip3,Gene Expression,0.675826908868479,0.0,0.0,2248,1.0530632296367666,508
ENSMUSG00000039232,Stx11,Gene Expression,0.6757862274963351,0.0,0.0,3956,2.3406733031153046,871
ENSMUSG00000021998,Lcp1,Gene Expression,0.6754596215739412,0.0,0.0,8364,4.691032693922502,1121
ENSMUSG00000031097,Tnni2,Gene Expression,0.6739007931743396,0.0,0.0,5512,2.7936579103526262,816
ENSMUSG00000045551,Fpr1,Gene Expression,0.6695889083289616,0.0,0.0,2748,1.5411551377543742,674
ENSMUSG00000020400,Tnip1,Gene Expression,0.6674779260626246,0.0,0.0,4596,2.317529198119123,870
ENSMUSG00000023067,Cdkn1a,Gene Expression,0.6663984434585828,0.0,0.0,9080,4.730475410862141,1175
ENSMUSG00000019761,Krt10,Gene Expression,0.6656522959208738,0.0,0.0,11271,5.492720632952131,1008
ENSMUSG00000057604,Lmcd1,Gene Expression,0.6640314925364683,0.0,0.0,5370,2.75673767560812,805
ENSMUSG00000074199,Krtdap,Gene Expression,0.6634165332365773,0.0,0.0,11639,5.5009221325758695,1050
ENSMUSG00000032366,Tpm1,Gene Expression,0.6632861657652738,0.0,0.0,15177,8.270347813285634,1234
ENSMUSG00000004951,Hspb1,Gene Expression,0.6613859304682114,0.0,0.0,6426,3.266053507057554,933
ENSMUSG00000027399,Il1a,Gene Expression,0.660484703976852,0.0,0.0,1853,0.8404516228496914,446
ENSMUSG00000024014,Pim1,Gene Expression,0.6599635501960779,0.0,0.0,9630,4.952588572997584,1151
ENSMUSG00000023092,Fhl1,Gene Expression,0.6580954476501308,0.0,0.0,5522,2.8207807502594062,853
ENSMUSG00000020372,Rack1,Gene Expression,0.6563280188299164,0.0,0.0,15167,8.93556321784366,1352
ENSMUSG00000072620,Slfn2,Gene Expression,0.6482726081399722,0.0,0.0,7403,4.167328715258465,1132
ENSMUSG00000018593,Sparc,Gene Expression,0.6466642918295693,0.0,0.0,7236,5.038310537039625,1122
ENSMUSG00000046834,Krt1,Gene Expression,0.6463319270490581,0.0,0.0,4332,2.161449447209452,648
ENSMUSG00000040026,Saa3,Gene Expression,0.6446133079066313,0.0,0.0,12294,8.578525398808186,1274
ENSMUSG00000030785,Cox6a2,Gene Expression,0.6443682244625046,0.0,0.0,4608,2.516741246509874,798
ENSMUSG00000052837,Junb,Gene Expression,0.6442087094729494,0.0,0.0,11722,6.364399477151286,1300
ENSMUSG00000030695,Aldoa,Gene Expression,0.6440387575766778,0.0,0.0,37081,20.348805901159487,1435
ENSMUSG00000058715,Fcer1g,Gene Expression,0.6432008028476303,0.0,0.0,13454,7.15021594497588,1257
ENSMUSG00000020120,Plek,Gene Expression,0.6429973971077823,0.0,0.0,3764,1.893369196281584,783
ENSMUSG00000031633,Slc25a4,Gene Expression,0.642554535211559,0.0,0.0,10090,5.5306687669193275,1168
ENSMUSG00000024737,Slc15a3,Gene Expression,0.6400362753074064,0.0,0.0,3760,2.209308844244112,840
ENSMUSG00000025017,Pik3ap1,Gene Expression,0.6396126190475199,0.0,0.0,5174,2.6864807776877546,939
ENSMUSG00000049130,C5ar1,Gene Expression,0.6380952135500502,0.0,0.0,4175,2.563604688265254,935
ENSMUSG00000009281,Rarres2,Gene Expression,0.6369422251466079,0.0,0.0,5323,3.9497880501510974,977
ENSMUSG00000028111,Ctsk,Gene Expression,0.6358566426042582,0.0,0.0,3181,2.398104713201696,768
ENSMUSG00000074001,Klhl40,Gene Expression,0.6350694386259742,0.0,0.0,3183,1.6334981026537942,674
ENSMUSG00000005087,Cd44,Gene Expression,0.6344807039569029,0.0,0.0,14128,8.21440099304827,1339
ENSMUSG00000071715,Ncf4,Gene Expression,0.6344355268553896,0.0,0.0,3392,1.8531408692868647,784
ENSMUSG00000005716,Pvalb,Gene Expression,0.6332594702565705,0.0,0.0,5394,3.010569047009917,802
ENSMUSG00000038670,Mybpc2,Gene Expression,0.6323343922837941,0.0,0.0,3824,2.127788022767145,736
ENSMUSG00000032648,Pygm,Gene Expression,0.6290295507479536,0.0,0.0,4237,2.3161025341179267,776
ENSMUSG00000028859,Csf3r,Gene Expression,0.6272435513763771,0.0,0.0,7394,4.551175934507181,1155
ENSMUSG00000036256,Igfbp7,Gene Expression,0.6269538115908646,0.0,0.0,6405,4.076323931775889,1045
ENSMUSG00000064246,Chil1,Gene Expression,0.6262938981593568,0.0,0.0,3605,1.7233970284677043,732
ENSMUSG00000030546,Plin1,Gene Expression,0.6256376850079586,0.0,0.0,1352,0.9766767770186618,397
ENSMUSG00000048455,Sprr1b,Gene Expression,0.6250869175882824,0.0,0.0,3803,2.031376806854174,622
ENSMUSG00000046223,Plaur,Gene Expression,0.6216325983522591,0.0,0.0,3944,2.3730013504624194,924
ENSMUSG00000027533,Fabp5,Gene Expression,0.6211726476238153,0.0,0.0,8303,4.769895044625658,1140
ENSMUSG00000026979,Psd4,Gene Expression,0.6205192988397539,0.0,0.0,3009,1.582314630335635,726
ENSMUSG00000030592,Ryr1,Gene Expression,0.6202787089309065,0.0,0.0,2832,1.4860788535116016,644
ENSMUSG00000037095,Lrg1,Gene Expression,0.6197725223660531,0.0,0.0,6763,4.35499659624082,1038
ENSMUSG00000060962,Dmkn,Gene Expression,0.6192955023216579,0.0,0.0,4859,2.422158938156273,765
ENSMUSG00000007097,Atp1a2,Gene Expression,0.6184591414452899,0.0,0.0,4237,2.3034332853348833,805
ENSMUSG00000030579,Tyrobp,Gene Expression,0.6166708390737328,0.0,0.0,8494,4.8517696233983365,1159
ENSMUSG00000030189,Ybx3,Gene Expression,0.614358405376266,0.0,0.0,9086,5.003682573336953,1154
ENSMUSG00000043421,Hilpda,Gene Expression,0.6141491978701686,0.0,0.0,2098,1.1394055508720538,597
ENSMUSG00000033192,Lpcat2,Gene Expression,0.6124031462465751,0.0,0.0,3143,1.7811858781953995,807
ENSMUSG00000031880,Rrad,Gene Expression,0.610615349139126,0.0,0.0,2703,1.3291110538233801,618
ENSMUSG00000030144,Clec4d,Gene Expression,0.6101395845355962,0.0,0.0,3800,2.345136990634584,899
ENSMUSG00000025172,Ankrd2,Gene Expression,0.6087627049609168,0.0,0.0,3487,1.753592823857878,683
ENSMUSG00000032484,Ngp,Gene Expression,0.6070529439511068,0.0,0.0,1184,0.5129873192089047,347
ENSMUSG00000024803,Ankrd1,Gene Expression,0.6068050963919137,0.0,0.0,3581,1.886360675949449,688
ENSMUSG00000020475,Pgam2,Gene Expression,0.6051548914843321,0.0,0.0,2844,1.5430357944848454,638
ENSMUSG00000020227,Irak3,Gene Expression,0.604264842002445,0.0,0.0,3140,1.6339212008530524,740
ENSMUSG00000045502,Hcar2,Gene Expression,0.599658985386318,0.0,0.0,1395,0.6277435069234022,404
ENSMUSG00000052270,Fpr2,Gene Expression,0.598308131624306,0.0,0.0,2223,1.2484254666785046,692
ENSMUSG00000049134,Nrap,Gene Expression,0.5981106379289081,0.0,0.0,2910,1.511012783452998,652
ENSMUSG00000059498,Fcgr3,Gene Expression,0.5977331411238164,0.0,0.0,6274,3.625383747712456,1078
ENSMUSG00000046794,Ppp1r3b,Gene Expression,0.5959847435855178,0.0,0.0,1783,0.9429574154712677,538
ENSMUSG00000013974,Mcemp1,Gene Expression,0.5959025180816814,0.0,0.0,2886,1.683615036211864,797
ENSMUSG00000036390,Gadd45a,Gene Expression,0.5939169630166851,0.0,0.0,3996,1.9761850933425085,820
ENSMUSG00000027381,Bcl2l11,Gene Expression,0.5909284493346055,0.0,0.0,2850,1.562723373431711,733
ENSMUSG00000025064,Col17a1,Gene Expression,0.5896573596458021,0.0,0.0,3094,1.7111550691193744,577
ENSMUSG00000026177,Slc11a1,Gene Expression,0.5885387872239151,0.0,0.0,2962,1.666962365430577,789
ENSMUSG00000043165,Lor,Gene Expression,0.5884402753367712,0.0,0.0,3447,1.6333955479626996,585
ENSMUSG00000005057,Sh2b2,Gene Expression,0.5877123126829057,0.0,0.0,3503,1.838926714262445,777
ENSMUSG00000037820,Tgm2,Gene Expression,0.5870860699129062,0.0,0.0,6598,3.8545359704869444,1133
ENSMUSG00000033765,Calm4,Gene Expression,0.5868240656686169,0.0,0.0,6026,2.7867683841248745,770
ENSMUSG00000037960,Card19,Gene Expression,0.5864616666942687,0.0,0.0,4921,2.581704770642079,1000
ENSMUSG00000061462,Obscn,Gene Expression,0.5850174066762991,0.0,0.0,2195,1.1892759925084924,585
ENSMUSG00000024846,Cst6,Gene Expression,0.582932549869827,0.0,0.0,3929,1.8391274716121262,646
ENSMUSG00000022237,Ankrd33b,Gene Expression,0.5828950184705637,0.0,0.0,2614,1.4053006470919016,708
ENSMUSG00000004609,Cd33,Gene Expression,0.58250249014963,0.0,0.0,3393,1.8847171373298632,840
ENSMUSG00000004558,Ndrg2,Gene Expression,0.5816819360490073,0.0,0.0,3212,1.6569569523032632,744
ENSMUSG00000033213,AA467197,Gene Expression,0.5815207828520224,0.0,0.0,1703,0.915881980339942,538
ENSMUSG00000024778,Fas,Gene Expression,0.5807186900100316,0.0,0.0,2286,1.1526114619761216,642
ENSMUSG00000027737,Slc7a11,Gene Expression,0.580420113480164,0.0,0.0,1959,1.1602012706101963,610
ENSMUSG00000026875,Traf1,Gene Expression,0.5799015483798449,0.0,0.0,2395,1.2665932199982832,652
ENSMUSG00000064373,Selenop,Gene Expression,0.5797975082812702,0.0,0.0,5016,3.7046946096176954,1086
ENSMUSG00000000290,Itgb2,Gene Expression,0.5781133905467927,0.0,0.0,4632,2.6675267909570075,957
ENSMUSG00000007877,Tcap,Gene Expression,0.5761828999914571,0.0,0.0,2251,1.1975202212314093,589
ENSMUSG00000021950,Anxa8,Gene Expression,0.5761237236407747,0.0,0.0,3347,1.7518112248925564,677
ENSMUSG00000026773,Pfkfb3,Gene Expression,0.5736970493789401,0.0,0.0,1324,0.6274237617749742,419
ENSMUSG00000075122,Cd80,Gene Expression,0.5732779754976056,0.0,0.0,1688,0.9552401840609838,556
ENSMUSG00000030103,Bhlhe40,Gene Expression,0.5727512743966822,0.0,0.0,6483,3.4553996475239424,1143
ENSMUSG00000026489,Coq8a,Gene Expression,0.5715072438503032,0.0,0.0,2392,1.2211922560409403,621
ENSMUSG00000029580,Actb,Gene Expression,0.5707411027679272,0.0,0.0,47048,27.66391238897815,1464
ENSMUSG00000032262,Elovl4,Gene Expression,0.5705395793225781,0.0,0.0,3438,1.6453772347901467,575
ENSMUSG00000026193,Fn1,Gene Expression,0.568523542299627,0.0,0.0,3836,2.84488371366727,994
ENSMUSG00000026180,Cxcr2,Gene Expression,0.5673249075831505,0.0,0.0,2890,1.7877468357203568,855
ENSMUSG00000021990,Spata13,Gene Expression,0.5670563745618209,0.0,0.0,2182,1.0677165318508508,582
ENSMUSG00000009185,Ccl8,Gene Expression,0.5664726484715541,0.0,0.0,4189,3.006069193821495,879
ENSMUSG00000032691,Nlrp3,Gene Expression,0.5660768462552969,0.0,0.0,1355,0.6774558103257055,470
ENSMUSG00000027470,Mylk2,Gene Expression,0.565398440739791,0.0,0.0,1951,1.0387353203405953,553
ENSMUSG00000036661,Dennd3,Gene Expression,0.5648404779919403,0.0,0.0,1945,0.9967897178215326,599
ENSMUSG00000006818,Sod2,Gene Expression,0.5648067091158678,0.0,0.0,10893,6.072299381345554,1335
ENSMUSG00000051748,Wfdc21,Gene Expression,0.5629319881696492,0.0,0.0,4805,2.4803937676496357,910
ENSMUSG00000022876,Samsn1,Gene Expression,0.5623521613203865,0.0,0.0,2208,1.195685245162185,636
ENSMUSG00000017677,Wsb1,Gene Expression,0.5605739030431098,0.0,0.0,4117,2.175360174725917,923
ENSMUSG00000021508,Cxcl14,Gene Expression,0.5602262162430197,0.0,0.0,5739,3.037637776583931,940
ENSMUSG00000021196,Pfkp,Gene Expression,0.5600782321500664,0.0,0.0,4346,2.297024719055659,974
ENSMUSG00000040747,Cd53,Gene Expression,0.5589921650802453,0.0,0.0,4697,2.3949093657067353,922
ENSMUSG00000067653,Ankrd23,Gene Expression,0.5572088555466318,0.0,0.0,2248,1.2372156576735058,613
ENSMUSG00000001552,Jup,Gene Expression,0.5571005736725586,0.0,0.0,4935,2.563429945887087,884
ENSMUSG00000043681,Fam25c,Gene Expression,0.5551106784523343,0.0,0.0,3848,1.7954042441729547,684
ENSMUSG00000030403,Vasp,Gene Expression,0.554742698957234,0.0,0.0,7373,3.8253348634240236,1184
ENSMUSG00000030069,Prok2,Gene Expression,0.5534817126929367,0.0,0.0,838,0.3636008083818059,309
ENSMUSG00000025488,Cox8b,Gene Expression,0.5527885494073912,0.0,0.0,1830,0.9905776556578846,553
ENSMUSG00000026581,Sell,Gene Expression,0.551795453417221,0.0,0.0,2496,1.5913819731652938,814
ENSMUSG00000037946,Fgd3,Gene Expression,0.5516698766248285,0.0,0.0,2046,1.128292634286317,655
ENSMUSG00000061353,Cxcl12,Gene Expression,0.5511602462065252,0.0,0.0,2957,2.0259191333406275,821
ENSMUSG00000035671,Zswim4,Gene Expression,0.551095273657632,0.0,0.0,3229,1.801955187974889,876
ENSMUSG00000054889,Dsp,Gene Expression,0.549270094874418,0.0,0.0,5102,2.4858997742876876,794
ENSMUSG00000026395,Ptprc,Gene Expression,0.5491472209835994,0.0,0.0,6006,3.420351395564041,1130
ENSMUSG00000021622,Ckmt2,Gene Expression,0.5481979766979639,0.0,0.0,1812,0.9312072487086153,525
ENSMUSG00000024140,Epas1,Gene Expression,0.5469403334300602,0.0,0.0,3446,2.2092120657158727,833
ENSMUSG00000025757,Hspa4l,Gene Expression,0.54540378332264,0.0,0.0,1485,0.7187620395493073,500
ENSMUSG00000000682,Cd52,Gene Expression,0.545236121372672,0.0,0.0,5232,3.122142815191509,1088
ENSMUSG00000021281,Tnfaip2,Gene Expression,0.5450399448462597,0.0,0.0,6604,4.185848215915272,1203
ENSMUSG00000030996,Art1,Gene Expression,0.5416976796916834,0.0,0.0,1433,0.7615858003711629,489
ENSMUSG00000025161,Slc16a3,Gene Expression,0.5406338224414867,0.0,0.0,2549,1.4569881877051782,785
ENSMUSG00000020216,Jsrp1,Gene Expression,0.5405977391335829,0.0,0.0,1184,0.6016621842727331,435
ENSMUSG00000030852,Tacc2,Gene Expression,0.540562359284531,0.0,0.0,3270,1.7056090153038468,776
ENSMUSG00000064147,Rab44,Gene Expression,0.5399151945258145,0.0,0.0,1358,0.763971852107792,489
ENSMUSG00000027408,Cpxm1,Gene Expression,0.5371773982336964,0.0,0.0,3623,2.591630234936036,895
ENSMUSG00000015568,Lpl,Gene Expression,0.5361667151686368,0.0,0.0,1569,1.0361320754442043,617
ENSMUSG00000042349,Ikbke,Gene Expression,0.5359467465353328,0.0,0.0,1767,0.9805269907264365,567
ENSMUSG00000031636,Pdlim3,Gene Expression,0.5353055057024684,0.0,0.0,1976,1.0317631899609119,577
ENSMUSG00000029915,Clec5a,Gene Expression,0.5345574707205412,0.0,0.0,1438,0.8854694038429433,530
ENSMUSG00000024053,Emilin2,Gene Expression,0.534501003495194,0.0,0.0,3592,1.9472232893390935,913
ENSMUSG00000068697,Myoz1,Gene Expression,0.5343385645605474,0.0,0.0,1964,1.0810055089240727,557
ENSMUSG00000029683,Lmod2,Gene Expression,0.5330366570800399,0.0,0.0,1462,0.7388072339169309,494
ENSMUSG00000028369,Svep1,Gene Expression,0.5325910837278092,0.0,0.0,1533,1.2137986746455167,622
ENSMUSG00000018927,Ccl6,Gene Expression,0.5325001708529058,0.0,0.0,13758,8.999229199180204,1353
ENSMUSG00000022878,Adipoq,Gene Expression,0.5323825319006372,0.0,0.0,883,0.5955346149763415,341
ENSMUSG00000020108,Ddit4,Gene Expression,0.532237823402468,0.0,0.0,1793,0.9381306282025524,580
ENSMUSG00000068220,Lgals1,Gene Expression,0.5310669047498258,0.0,0.0,7355,5.152187331832643,1273
ENSMUSG00000041476,Smpx,Gene Expression,0.5303293255707136,0.0,0.0,1200,0.5768221466952678,438
ENSMUSG00000028435,Aqp3,Gene Expression,0.5300575258501345,0.0,0.0,2101,1.0550291898602473,479
ENSMUSG00000006457,Actn3,Gene Expression,0.5298611594949977,0.0,0.0,2083,1.2578892480895452,619
ENSMUSG00000035557,Krt17,Gene Expression,0.5296768340103234,0.0,0.0,1881,0.9081292930792175,469
ENSMUSG00000038067,Csf3,Gene Expression,0.5277452004821774,0.0,0.0,1054,0.49658521102462055,382
ENSMUSG00000026413,Pkp1,Gene Expression,0.5275152073976478,0.0,0.0,2382,1.2041316482531121,543
ENSMUSG00000050359,Sprr1a,Gene Expression,0.5272511671644722,0.0,0.0,2275,1.1471949414930565,508
ENSMUSG00000033065,Pfkm,Gene Expression,0.5262611980553816,0.0,0.0,1803,0.9626106761672963,560
ENSMUSG00000056529,Ptafr,Gene Expression,0.5260924299137526,0.0,0.0,2163,1.1895244555356552,643
ENSMUSG00000033579,Fa2h,Gene Expression,0.5243461024255575,0.0,0.0,2342,1.1324578066525046,455
ENSMUSG00000034855,Cxcl10,Gene Expression,0.5238296906558317,0.0,0.0,865,0.6775773980043253,410
ENSMUSG00000062929,Cfl2,Gene Expression,0.5236745907755258,0.0,0.0,4583,2.5044017572227797,994
ENSMUSG00000058755,Osm,Gene Expression,0.5230013547449073,0.0,0.0,1621,0.8291705930532122,540
ENSMUSG00000022951,Rcan1,Gene Expression,0.5219828089711868,0.0,0.0,2652,1.3217763144024117,688
ENSMUSG00000017132,Cyth1,Gene Expression,0.5214217236468468,0.0,0.0,2649,1.3718262195552884,768
ENSMUSG00000074218,Cox7a1,Gene Expression,0.5209663439205541,0.0,0.0,1632,0.8500163647113186,551
ENSMUSG00000058354,Krt6a,Gene Expression,0.51861564499327,0.0,0.0,3482,1.6884266595263042,658
ENSMUSG00000029371,Cxcl5,Gene Expression,0.5181104812511872,0.0,0.0,3619,2.257967087385941,827
ENSMUSG00000034634,Ly6d,Gene Expression,0.517955536502206,0.0,0.0,2237,1.0919425335086161,490
ENSMUSG00000054146,Krt15,Gene Expression,0.5169432821061298,0.0,0.0,2338,1.654303493340125,491
