Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000030695,Aldoa,Gene Expression,0.762937802792404,0.0,0.0,52209,39.745155358577996,1365
ENSMUSG00000005716,Pvalb,Gene Expression,0.7561092659501849,0.0,0.0,16463,13.532989469630563,1205
ENSMUSG00000026208,Des,Gene Expression,0.7534259962120161,0.0,0.0,31617,22.97613943269224,1323
ENSMUSG00000022564,Grina,Gene Expression,0.7510739676928722,0.0,0.0,18984,11.05725396154935,1279
ENSMUSG00000061816,Myl1,Gene Expression,0.7489972583222825,0.0,0.0,18044,14.257441506124787,1234
ENSMUSG00000056501,Cebpb,Gene Expression,0.7449159967843848,0.0,0.0,25473,15.889420019471004,1348
ENSMUSG00000051439,Cd14,Gene Expression,0.7445177473954071,0.0,0.0,7204,4.213596692651082,921
ENSMUSG00000006457,Actn3,Gene Expression,0.7440794909801197,0.0,0.0,9559,8.196700608355215,1109
ENSMUSG00000032366,Tpm1,Gene Expression,0.7430573084654061,0.0,0.0,34214,26.726200968412925,1342
ENSMUSG00000019761,Krt10,Gene Expression,0.7402405713464529,0.0,0.0,18654,10.19618063877591,1250
ENSMUSG00000023041,Krt6b,Gene Expression,0.7386028907900932,0.0,0.0,8325,4.432617388074447,914
ENSMUSG00000032060,Cryab,Gene Expression,0.737641215496183,0.0,0.0,23748,15.703463603886906,1292
ENSMUSG00000051747,Ttn,Gene Expression,0.737112489412538,0.0,0.0,22524,17.09880500865546,1280
ENSMUSG00000025473,Adam8,Gene Expression,0.7317614268869439,0.0,0.0,8965,5.123675972888302,1006
ENSMUSG00000040026,Saa3,Gene Expression,0.731563130034924,0.0,0.0,22992,14.846838423719678,1274
ENSMUSG00000028464,Tpm2,Gene Expression,0.7312643279694967,0.0,0.0,25846,19.095585384049063,1338
ENSMUSG00000061527,Krt5,Gene Expression,0.7248488883392769,0.0,0.0,11598,6.054965691519547,1056
ENSMUSG00000053797,Krt16,Gene Expression,0.7197145715638408,0.0,0.0,14634,7.6198922556861195,1149
ENSMUSG00000032648,Pygm,Gene Expression,0.7191980846322611,0.0,0.0,10566,8.445717611908986,1154
ENSMUSG00000045763,Basp1,Gene Expression,0.7172587944790672,0.0,0.0,6961,4.416004863459427,1025
ENSMUSG00000027533,Fabp5,Gene Expression,0.7164874262436467,0.0,0.0,9778,5.390400993784571,1093
ENSMUSG00000009633,G0s2,Gene Expression,0.7152339978096599,0.0,0.0,5835,3.1969466976605037,817
ENSMUSG00000001156,Mxd1,Gene Expression,0.712198236688927,0.0,0.0,5816,3.4018696882553074,917
ENSMUSG00000026822,Lcn2,Gene Expression,0.7120148459855244,0.0,0.0,39033,22.043628956117427,1347
ENSMUSG00000003153,Slc2a3,Gene Expression,0.706357230848262,0.0,0.0,4264,2.430450318020306,717
ENSMUSG00000038670,Mybpc2,Gene Expression,0.7034677742340858,0.0,0.0,8663,7.159027504673477,1104
ENSMUSG00000027333,Smox,Gene Expression,0.7020695848926867,0.0,0.0,7070,4.10834325697562,1019
ENSMUSG00000020372,Rack1,Gene Expression,0.7013230239353766,0.0,0.0,19212,11.756710624088148,1329
ENSMUSG00000046834,Krt1,Gene Expression,0.6992790397507247,0.0,0.0,7396,3.901843615737359,919
ENSMUSG00000036390,Gadd45a,Gene Expression,0.6983640655355783,0.0,0.0,4905,3.314679487494471,923
ENSMUSG00000024014,Pim1,Gene Expression,0.6968012381118365,0.0,0.0,12015,6.853685553868504,1198
ENSMUSG00000009281,Rarres2,Gene Expression,0.6960208637671099,0.0,0.0,7294,4.649625638248502,1004
ENSMUSG00000030785,Cox6a2,Gene Expression,0.6945432218474741,0.0,0.0,7499,5.692459400764019,1063
ENSMUSG00000057604,Lmcd1,Gene Expression,0.6930708767546937,0.0,0.0,4251,3.183144700780337,855
ENSMUSG00000060600,Eno3,Gene Expression,0.6892219142010583,0.0,0.0,14097,10.296087280135527,1230
ENSMUSG00000028599,Tnfrsf1b,Gene Expression,0.688964210509593,0.0,0.0,5732,3.446220883020333,935
ENSMUSG00000060477,Irak2,Gene Expression,0.688622330444813,0.0,0.0,4514,2.5201605770526907,803
ENSMUSG00000047798,Cd300lf,Gene Expression,0.6866416553206971,0.0,0.0,6192,3.575255618904761,933
ENSMUSG00000036854,Hspb6,Gene Expression,0.6856598598638833,0.0,0.0,12121,8.127030014496427,1186
ENSMUSG00000022108,Itm2b,Gene Expression,0.6853517204910021,0.0,0.0,17015,10.411575928985854,1300
ENSMUSG00000064373,Selenop,Gene Expression,0.6849064666193616,0.0,0.0,9522,6.2292409598513565,1157
ENSMUSG00000074199,Krtdap,Gene Expression,0.6783559807682495,0.0,0.0,13446,7.137271218916053,1181
ENSMUSG00000031633,Slc25a4,Gene Expression,0.6776447868715542,0.0,0.0,14363,10.254646616141402,1309
ENSMUSG00000074001,Klhl40,Gene Expression,0.6758750696995137,0.0,0.0,2891,2.277415260544693,759
ENSMUSG00000016496,Cd274,Gene Expression,0.6756195640601941,0.0,0.0,4203,2.477604868284669,809
ENSMUSG00000021831,Ero1l,Gene Expression,0.6748433587713369,0.0,0.0,3580,2.0832149090009526,696
ENSMUSG00000049775,Tmsb4x,Gene Expression,0.674258525500593,0.0,0.0,59802,38.21960879383228,1360
ENSMUSG00000020120,Plek,Gene Expression,0.6730727952882153,0.0,0.0,4565,2.556148261096472,815
ENSMUSG00000006221,Hspb7,Gene Expression,0.672910008465824,0.0,0.0,10670,7.530372436272604,1143
ENSMUSG00000020407,Upp1,Gene Expression,0.6728963959693047,0.0,0.0,3593,2.092991959350749,739
ENSMUSG00000003541,Ier3,Gene Expression,0.6723242748663096,0.0,0.0,6936,4.362886995065801,1112
ENSMUSG00000046223,Plaur,Gene Expression,0.669675908202784,0.0,0.0,4795,2.686688364380072,841
ENSMUSG00000067653,Ankrd23,Gene Expression,0.6691936821399237,0.0,0.0,3479,2.9258844448370875,871
ENSMUSG00000031722,Hp,Gene Expression,0.6687898277765187,0.0,0.0,12305,7.429585597638688,1021
ENSMUSG00000031880,Rrad,Gene Expression,0.6687109147563461,0.0,0.0,2257,1.8017786904524098,598
ENSMUSG00000015950,Ncf1,Gene Expression,0.6677524705332628,0.0,0.0,6174,4.087545397350073,1072
ENSMUSG00000056328,Myh1,Gene Expression,0.6675994816845816,0.0,0.0,15220,10.09360129150108,1182
ENSMUSG00000009185,Ccl8,Gene Expression,0.6668081954132172,0.0,0.0,5517,3.488819199641926,908
ENSMUSG00000068699,Flnc,Gene Expression,0.6657749733540329,0.0,0.0,5162,3.8975722890333757,971
ENSMUSG00000027559,Car3,Gene Expression,0.662311961439202,0.0,0.0,13591,9.127293712068786,1220
ENSMUSG00000029580,Actb,Gene Expression,0.6604799562033845,0.0,0.0,48144,29.60502081636366,1356
ENSMUSG00000024401,Tnf,Gene Expression,0.659689278743437,0.0,0.0,2615,1.4639023102893252,611
ENSMUSG00000024610,Cd74,Gene Expression,0.6589284441914685,0.0,0.0,13817,8.797421942226357,1216
ENSMUSG00000031097,Tnni2,Gene Expression,0.6587328620271146,0.0,0.0,8827,6.417886166849534,1132
ENSMUSG00000058755,Osm,Gene Expression,0.6585396158088045,0.0,0.0,2397,1.3045232255747026,557
ENSMUSG00000030142,Clec4e,Gene Expression,0.656103003444859,0.0,0.0,3396,1.9077902523691463,689
ENSMUSG00000060962,Dmkn,Gene Expression,0.6555508070837607,0.0,0.0,5903,3.231198174782926,929
ENSMUSG00000020826,Nos2,Gene Expression,0.6552428288996903,0.0,0.0,2319,1.6286961363763712,627
ENSMUSG00000030470,Csrp3,Gene Expression,0.6539466321562736,0.0,0.0,8036,5.150458253790348,1001
ENSMUSG00000043165,Lor,Gene Expression,0.6528559582031563,0.0,0.0,5564,3.088294671639173,916
ENSMUSG00000019929,Dcn,Gene Expression,0.6518705467470975,0.0,0.0,6737,4.316103297143142,1027
ENSMUSG00000035105,Egln3,Gene Expression,0.6517727344245386,0.0,0.0,4154,2.785952947852288,905
ENSMUSG00000058715,Fcer1g,Gene Expression,0.6466702735385493,0.0,0.0,13747,8.238952387585288,1251
ENSMUSG00000018593,Sparc,Gene Expression,0.6465294350196906,0.0,0.0,8125,5.1926720769032935,1131
ENSMUSG00000017737,Mmp9,Gene Expression,0.6411309206264899,0.0,0.0,3829,2.5955050203995986,878
ENSMUSG00000059498,Fcgr3,Gene Expression,0.6405261470126109,0.0,0.0,8825,5.257371319054831,1154
ENSMUSG00000039753,Fbxl5,Gene Expression,0.6381967640943839,0.0,0.0,8230,5.965211436816114,1236
ENSMUSG00000038612,Mcl1,Gene Expression,0.6348605932085057,0.0,0.0,13091,8.28782924707517,1302
ENSMUSG00000027408,Cpxm1,Gene Expression,0.6342897278562193,0.0,0.0,5121,3.271984612059529,939
ENSMUSG00000060802,B2m,Gene Expression,0.6340797308292806,0.0,0.0,21311,12.83077896368577,1323
ENSMUSG00000032262,Elovl4,Gene Expression,0.6303760698777373,0.0,0.0,4186,2.1667107935231282,762
ENSMUSG00000028111,Ctsk,Gene Expression,0.6299536629820413,0.0,0.0,4064,2.5509414403858814,800
ENSMUSG00000035923,Myf6,Gene Expression,0.6294467806247821,0.0,0.0,1615,1.3080000496880209,556
ENSMUSG00000035557,Krt17,Gene Expression,0.6293634349842953,0.0,0.0,3404,1.7353238272648766,658
ENSMUSG00000030189,Ybx3,Gene Expression,0.6282410063256018,0.0,0.0,11981,8.212135624375533,1300
ENSMUSG00000030592,Ryr1,Gene Expression,0.6276364300095264,0.0,0.0,4235,3.3632190213178697,911
ENSMUSG00000002985,Apoe,Gene Expression,0.6272433951599917,0.0,0.0,5347,3.011320389301105,978
ENSMUSG00000068697,Myoz1,Gene Expression,0.6268787577413222,0.0,0.0,5054,4.043674282393946,1016
ENSMUSG00000035513,Ntng2,Gene Expression,0.626061516811689,0.0,0.0,3548,2.0981728916651323,803
ENSMUSG00000033765,Calm4,Gene Expression,0.6258796497205671,0.0,0.0,6681,3.570082097675767,998
ENSMUSG00000048455,Sprr1b,Gene Expression,0.623131888807381,0.0,0.0,2569,1.2915433123070967,544
ENSMUSG00000023092,Fhl1,Gene Expression,0.6230293386561035,0.0,0.0,5014,3.166409102306828,899
ENSMUSG00000005087,Cd44,Gene Expression,0.6200829618411252,0.0,0.0,11247,6.980500037584569,1263
ENSMUSG00000036256,Igfbp7,Gene Expression,0.6174791332836993,0.0,0.0,5811,3.5958038764441382,1018
ENSMUSG00000022237,Ankrd33b,Gene Expression,0.6174258689237417,0.0,0.0,3670,2.2297752512466653,805
ENSMUSG00000024846,Cst6,Gene Expression,0.6167858962661349,0.0,0.0,6349,3.0060010231671677,900
ENSMUSG00000021091,Serpina3n,Gene Expression,0.6132432979023054,0.0,0.0,5393,3.4618030368144774,1019
ENSMUSG00000022876,Samsn1,Gene Expression,0.6118252211815921,0.0,0.0,2901,1.6117788314800297,648
ENSMUSG00000040747,Cd53,Gene Expression,0.6107669885520031,0.0,0.0,5917,3.319508917789237,988
ENSMUSG00000030122,Ptms,Gene Expression,0.6090838770362066,0.0,0.0,10193,6.542610035377894,1246
ENSMUSG00000027399,Il1a,Gene Expression,0.6084555482208834,0.0,0.0,2327,1.2428473171222068,561
ENSMUSG00000023067,Cdkn1a,Gene Expression,0.607623192913273,0.0,0.0,8831,5.34253423298959,1229
ENSMUSG00000050335,Lgals3,Gene Expression,0.6055874555780698,0.0,0.0,17052,10.52652675011165,1296
ENSMUSG00000015312,Gadd45b,Gene Expression,0.6053344172364771,0.0,0.0,4748,2.698180908550145,885
ENSMUSG00000019850,Tnfaip3,Gene Expression,0.6036016829551691,0.0,0.0,2221,1.2254280051305324,586
ENSMUSG00000018927,Ccl6,Gene Expression,0.6029202152658323,0.0,0.0,19718,12.269085227908816,1288
ENSMUSG00000030144,Clec4d,Gene Expression,0.6003524002653684,0.0,0.0,3933,2.3714733404013915,870
ENSMUSG00000033579,Fa2h,Gene Expression,0.5992433230761268,0.0,0.0,3483,1.803442970006235,667
ENSMUSG00000061780,Cfd,Gene Expression,0.5984311562433712,0.0,0.0,6987,4.095508415753447,877
ENSMUSG00000037172,E330009J07Rik,Gene Expression,0.597344501759684,0.0,0.0,2676,1.5735765697195592,677
ENSMUSG00000021876,Rnase4,Gene Expression,0.5953169424408098,0.0,0.0,3547,2.182577324262842,859
ENSMUSG00000052374,Actn2,Gene Expression,0.594033179746354,0.0,0.0,4834,3.038281806561296,868
ENSMUSG00000064147,Rab44,Gene Expression,0.5933765918809171,0.0,0.0,1854,1.0798725844625943,548
ENSMUSG00000035356,Nfkbiz,Gene Expression,0.5928975616528882,0.0,0.0,4683,2.535440023892063,921
ENSMUSG00000024737,Slc15a3,Gene Expression,0.5928153862610588,0.0,0.0,3401,2.02761939060105,804
ENSMUSG00000007097,Atp1a2,Gene Expression,0.592687609988884,0.0,0.0,4967,3.6120702754188723,1024
ENSMUSG00000020641,Rsad2,Gene Expression,0.5920806601488471,0.0,0.0,2473,1.5059574410509997,653
ENSMUSG00000047945,Marcksl1,Gene Expression,0.5920722959622262,0.0,0.0,4173,2.4126817527734716,919
ENSMUSG00000031636,Pdlim3,Gene Expression,0.5916930412713496,0.0,0.0,3393,2.6522200785671703,854
ENSMUSG00000031488,Rab11fip1,Gene Expression,0.5901462553464917,0.0,0.0,2805,1.5733139306337682,701
ENSMUSG00000052837,Junb,Gene Expression,0.5901202482044187,0.0,0.0,9241,5.6220867444876,1250
ENSMUSG00000025017,Pik3ap1,Gene Expression,0.5894837408269769,0.0,0.0,4702,2.775825757947771,959
ENSMUSG00000021998,Lcp1,Gene Expression,0.5873494137716779,0.0,0.0,6220,3.7936799758080837,1086
ENSMUSG00000026073,Il1r2,Gene Expression,0.5869318999434127,0.0,0.0,3760,2.1082164099880427,844
ENSMUSG00000051748,Wfdc21,Gene Expression,0.5840836587042189,0.0,0.0,3403,1.9368746545426894,815
ENSMUSG00000069792,Wfdc17,Gene Expression,0.5817745154798329,0.0,0.0,12555,7.2692448099026805,1228
ENSMUSG00000028645,Slc2a1,Gene Expression,0.581473227396491,0.0,0.0,6306,4.10435859118844,1149
ENSMUSG00000004609,Cd33,Gene Expression,0.5814015410317002,0.0,0.0,2881,1.799669151193683,765
ENSMUSG00000034926,Dhcr24,Gene Expression,0.5806579584057132,0.0,0.0,2910,1.5575053093203384,648
ENSMUSG00000004558,Ndrg2,Gene Expression,0.5806407469489939,0.0,0.0,5074,3.8351993086845497,1078
ENSMUSG00000020475,Pgam2,Gene Expression,0.580362300101897,0.0,0.0,3976,2.8201357566189063,922
ENSMUSG00000030403,Vasp,Gene Expression,0.580211306714317,0.0,0.0,6368,3.7482069464462846,1124
ENSMUSG00000039232,Stx11,Gene Expression,0.578437357685093,0.0,0.0,2705,1.6796761448387187,764
ENSMUSG00000036446,Lum,Gene Expression,0.577551835260864,0.0,0.0,2354,1.4675061151180058,677
ENSMUSG00000004951,Hspb1,Gene Expression,0.5772819522599902,0.0,0.0,5890,4.370909567184214,1155
ENSMUSG00000030579,Tyrobp,Gene Expression,0.5761458730784832,0.0,0.0,8568,5.209813485541843,1197
ENSMUSG00000102439,Flg,Gene Expression,0.574946536638504,0.0,0.0,6337,3.3171743233385684,998
ENSMUSG00000032691,Nlrp3,Gene Expression,0.572973525447801,0.0,0.0,1319,0.704718513831021,427
ENSMUSG00000021950,Anxa8,Gene Expression,0.5704480075170844,0.0,0.0,3568,1.912751429844639,792
ENSMUSG00000040564,Apoc1,Gene Expression,0.5698324389488445,0.0,0.0,3034,1.611547723988364,702
ENSMUSG00000026177,Slc11a1,Gene Expression,0.5689968861097779,0.0,0.0,3627,2.2134828549899157,879
ENSMUSG00000037820,Tgm2,Gene Expression,0.5663471020619435,0.0,0.0,7040,4.454878495709871,1144
ENSMUSG00000031508,Ankrd10,Gene Expression,0.5648763408806061,0.0,0.0,2400,1.9278688471392873,811
ENSMUSG00000029322,Plac8,Gene Expression,0.5645730553490269,0.0,0.0,5617,3.8327289971809977,1087
ENSMUSG00000072620,Slfn2,Gene Expression,0.561826460034591,0.0,0.0,5283,3.3195445802614443,1082
ENSMUSG00000028249,Sdcbp,Gene Expression,0.5612808599364869,0.0,0.0,10870,6.661489386044432,1269
ENSMUSG00000049134,Nrap,Gene Expression,0.5612483005686911,0.0,0.0,3564,2.5429710289346645,890
ENSMUSG00000013974,Mcemp1,Gene Expression,0.557782119611834,0.0,0.0,2511,1.497827748361033,708
ENSMUSG00000046794,Ppp1r3b,Gene Expression,0.557265243086111,0.0,0.0,1607,0.9567709815150532,532
ENSMUSG00000021196,Pfkp,Gene Expression,0.5558156017436882,0.0,0.0,4952,2.8596145192474265,1003
ENSMUSG00000037742,Eef1a1,Gene Expression,0.5555237886288606,0.0,0.0,18007,11.14682209675877,1348
ENSMUSG00000061353,Cxcl12,Gene Expression,0.5535157910533622,0.0,0.0,3709,2.3371020154680178,879
ENSMUSG00000007877,Tcap,Gene Expression,0.5523520518902324,0.0,0.0,4403,3.0290941359569965,936
ENSMUSG00000067594,Krt77,Gene Expression,0.5517880425679822,0.0,0.0,4876,2.7883188306213946,952
ENSMUSG00000021622,Ckmt2,Gene Expression,0.5516303651617276,0.0,0.0,1805,1.3220023195552528,639
ENSMUSG00000022951,Rcan1,Gene Expression,0.5516215178765597,0.0,0.0,2943,2.1439403787577613,886
ENSMUSG00000024778,Fas,Gene Expression,0.5508454241777401,0.0,0.0,2139,1.2007258459025583,633
ENSMUSG00000054889,Dsp,Gene Expression,0.5504393722674046,0.0,0.0,5381,2.863262396191378,943
ENSMUSG00000074218,Cox7a1,Gene Expression,0.5502124899769234,0.0,0.0,2257,1.690157716532231,748
ENSMUSG00000044786,Zfp36,Gene Expression,0.5500316336172075,0.0,0.0,5579,3.288140543304151,1084
ENSMUSG00000044103,Il1f9,Gene Expression,0.5479371338187772,0.0,0.0,3525,2.0446045316264794,894
ENSMUSG00000028435,Aqp3,Gene Expression,0.5462441869884939,0.0,0.0,1836,0.9234285120920314,526
ENSMUSG00000026413,Pkp1,Gene Expression,0.5457572268595227,0.0,0.0,2838,1.530055821763929,688
ENSMUSG00000045551,Fpr1,Gene Expression,0.5448578976629123,0.0,0.0,1722,1.0493386732034014,569
ENSMUSG00000043681,Fam25c,Gene Expression,0.541492627108848,0.0,0.0,4876,2.6638409094451037,940
ENSMUSG00000048120,Entpd1,Gene Expression,0.5374929190246087,0.0,0.0,4295,2.4075948374391136,946
ENSMUSG00000001025,S100a6,Gene Expression,0.5372346755594698,0.0,0.0,24514,15.320414757212147,1351
ENSMUSG00000038642,Ctss,Gene Expression,0.5363227652689091,0.0,0.0,7628,5.373469101637698,1201
ENSMUSG00000079017,Ifi27l2a,Gene Expression,0.5361020651399567,0.0,0.0,3495,2.384698672091934,938
ENSMUSG00000050359,Sprr1a,Gene Expression,0.5317227951717654,0.0,0.0,2474,1.1764134450095252,562
ENSMUSG00000026728,Vim,Gene Expression,0.5307243390039528,0.0,0.0,10044,6.4979245885540635,1261
ENSMUSG00000025488,Cox8b,Gene Expression,0.5295209477194596,0.0,0.0,2754,2.023834698712196,841
ENSMUSG00000025064,Col17a1,Gene Expression,0.5289819063140582,0.0,0.0,3163,1.7057670100795819,703
ENSMUSG00000028859,Csf3r,Gene Expression,0.5288330306687342,0.0,0.0,4597,3.152185784377991,1052
ENSMUSG00000041571,Selenow,Gene Expression,0.5286867594285865,0.0,0.0,10548,7.561543263789556,1317
ENSMUSG00000017132,Cyth1,Gene Expression,0.5279149996965405,0.0,0.0,2846,1.6024561949258613,790
ENSMUSG00000035671,Zswim4,Gene Expression,0.5276311310715086,0.0,0.0,3092,1.829983251321451,835
ENSMUSG00000049130,C5ar1,Gene Expression,0.5261503873226585,0.0,0.0,3104,2.025591199290906,874
ENSMUSG00000034640,Tiparp,Gene Expression,0.5259837514052252,0.0,0.0,1682,0.9174497365692683,525
ENSMUSG00000068220,Lgals1,Gene Expression,0.5245464475881402,0.0,0.0,8016,5.285316268312451,1233
ENSMUSG00000052957,Gas1,Gene Expression,0.5212777465482563,0.0,0.0,1312,0.7526383691981385,509
ENSMUSG00000021990,Spata13,Gene Expression,0.5212622319037542,0.0,0.0,1914,1.0597024370943517,583
ENSMUSG00000030852,Tacc2,Gene Expression,0.5212275616965594,0.0,0.0,3343,2.4910958604741262,951
ENSMUSG00000019577,Pdk4,Gene Expression,0.5210364149207578,0.0,0.0,1060,0.8939579033770767,516
ENSMUSG00000022548,Apod,Gene Expression,0.5203751557203116,0.0,0.0,2587,1.6926298622055989,738
ENSMUSG00000029417,Cxcl9,Gene Expression,0.520091323110116,0.0,0.0,453,0.2700978848105957,202
ENSMUSG00000034708,Grn,Gene Expression,0.5192266688314141,0.0,0.0,4716,3.317249286933032,1119
ENSMUSG00000033192,Lpcat2,Gene Expression,0.5184971932316732,0.0,0.0,2652,1.6125090052256696,780
ENSMUSG00000070002,Ell,Gene Expression,0.5149686805978728,0.0,0.0,2199,1.3452207770916529,697
ENSMUSG00000073411,H2-D1,Gene Expression,0.5143121078754641,0.0,0.0,12138,7.632368064092865,1290
ENSMUSG00000001473,Tubb6,Gene Expression,0.513980646341343,0.0,0.0,4560,3.4167052888642515,1120
ENSMUSG00000025481,Urah,Gene Expression,0.5135446415904749,0.0,0.0,2614,1.3426595789403375,646
ENSMUSG00000075307,Klhl41,Gene Expression,0.5134775319424073,0.0,0.0,2882,2.038547535778508,852
ENSMUSG00000028680,Plk3,Gene Expression,0.5108041517812036,0.0,0.0,2268,1.2248978992710011,671
ENSMUSG00000075122,Cd80,Gene Expression,0.5092521644952707,0.0,0.0,1198,0.69999464842012,471
ENSMUSG00000033213,AA467197,Gene Expression,0.5079384007988983,0.0,0.0,1534,0.9808327265946665,533
ENSMUSG00000037071,Scd1,Gene Expression,0.5067443523052958,0.0,0.0,2723,1.4796694161891353,736
ENSMUSG00000017677,Wsb1,Gene Expression,0.5064572392803267,0.0,0.0,3317,2.0361416705185817,893
ENSMUSG00000027381,Bcl2l11,Gene Expression,0.5055404519642515,0.0,0.0,1970,1.2067012751594333,684
ENSMUSG00000024190,Dusp1,Gene Expression,0.5045806154667266,0.0,0.0,3867,2.1846996419818074,910
ENSMUSG00000021508,Cxcl14,Gene Expression,0.5042115977179232,0.0,0.0,4067,2.608840942050517,917
ENSMUSG00000030342,Cd9,Gene Expression,0.5038478200766816,0.0,0.0,5251,3.061690961969776,1062
ENSMUSG00000020061,Mybpc1,Gene Expression,0.5029493873183708,0.0,0.0,2302,1.6349591563074992,750
ENSMUSG00000055148,Klf2,Gene Expression,0.5026281856492535,0.0,0.0,4566,2.6794251750755844,1020
ENSMUSG00000005057,Sh2b2,Gene Expression,0.5018999388599652,0.0,0.0,2174,1.3248944571984762,716
ENSMUSG00000030103,Bhlhe40,Gene Expression,0.500499795068487,0.0,0.0,3819,2.536416964140569,1010
ENSMUSG00000032484,Ngp,Gene Expression,0.4982841507854727,0.0,0.0,955,0.5426787292281984,366
ENSMUSG00000054146,Krt15,Gene Expression,0.49781045983822864,0.0,0.0,2982,1.6788460535988405,663
ENSMUSG00000051397,Tacstd2,Gene Expression,0.49732097034866757,0.0,0.0,2702,1.4294229115906198,690
ENSMUSG00000047419,Cmya5,Gene Expression,0.4971449479999194,0.0,0.0,2799,2.262082033944198,858
ENSMUSG00000025172,Ankrd2,Gene Expression,0.4971005767409668,0.0,0.0,2128,1.3485938499402081,649
ENSMUSG00000036478,Btg1,Gene Expression,0.4962334477937409,0.0,0.0,4741,2.867271415206797,1080
ENSMUSG00000027832,Ptx3,Gene Expression,0.49618096294313047,0.0,0.0,2055,1.4660464831596869,724
ENSMUSG00000019787,Trdn,Gene Expression,0.4955557316065351,0.0,0.0,1826,1.4715211343971175,704
ENSMUSG00000030536,Iqgap1,Gene Expression,0.4951570605921482,0.0,0.0,4967,2.936699656786409,1074
