Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000022108,Itm2b,Gene Expression,0.6013267488303243,0.0,0.0,34806,26.208836058063543,1085
ENSMUSG00000056501,Cebpb,Gene Expression,0.5981342141194337,0.0,0.0,12635,13.004076900738575,1114
ENSMUSG00000028834,Trim63,Gene Expression,0.5977322590352807,0.0,0.0,2723,1.9332313238545502,475
ENSMUSG00000029322,Plac8,Gene Expression,0.5961279124808704,0.0,0.0,12141,9.15121058464067,978
ENSMUSG00000032648,Pygm,Gene Expression,0.5923403501671879,0.0,0.0,6443,4.772226474215003,772
ENSMUSG00000045545,Krt14,Gene Expression,0.5917288910675886,0.0,0.0,18427,12.207660528186393,997
ENSMUSG00000038670,Mybpc2,Gene Expression,0.5914880891246409,0.0,0.0,6975,5.287531493991349,751
ENSMUSG00000056328,Myh1,Gene Expression,0.5819058707136835,0.0,0.0,8950,7.212160726974248,799
ENSMUSG00000034994,Eef2,Gene Expression,0.5785287328527904,0.0,0.0,9738,7.496517950488874,1039
ENSMUSG00000026208,Des,Gene Expression,0.5750199894164175,0.0,0.0,16322,12.56126222721026,988
ENSMUSG00000064373,Selenop,Gene Expression,0.5705481839646341,0.0,0.0,17251,13.435200945675334,1038
ENSMUSG00000006221,Hspb7,Gene Expression,0.569824569826606,0.0,0.0,8009,6.137035398316666,836
ENSMUSG00000060600,Eno3,Gene Expression,0.568810719380502,0.0,0.0,9690,7.39102187264799,891
ENSMUSG00000032060,Cryab,Gene Expression,0.5687906476272867,0.0,0.0,18601,14.586088211142055,1019
ENSMUSG00000036854,Hspb6,Gene Expression,0.5659422682334652,0.0,0.0,7987,6.189684192471022,837
ENSMUSG00000027559,Car3,Gene Expression,0.5653889588493972,0.0,0.0,19807,15.682225039914353,1002
ENSMUSG00000031097,Tnni2,Gene Expression,0.5653791756202393,0.0,0.0,5399,4.155741142848669,758
ENSMUSG00000038642,Ctss,Gene Expression,0.5643687148815051,0.0,0.0,18815,14.561661064815768,1066
ENSMUSG00000031762,Mt2,Gene Expression,0.5631718853609246,0.0,0.0,40933,31.69159274347108,1104
ENSMUSG00000029417,Cxcl9,Gene Expression,0.5614739665582169,0.0,0.0,1205,0.8673704408155183,359
ENSMUSG00000029580,Actb,Gene Expression,0.5608915816634787,0.0,0.0,49815,42.00158017385734,1139
ENSMUSG00000029661,Col1a2,Gene Expression,0.556598281978296,0.0,0.0,31397,25.98426941147196,1073
ENSMUSG00000061780,Cfd,Gene Expression,0.5557069140726693,0.0,0.0,19628,14.704222667736106,928
ENSMUSG00000030592,Ryr1,Gene Expression,0.5555346806360939,0.0,0.0,3231,2.464807134521802,612
ENSMUSG00000031765,Mt1,Gene Expression,0.5531857975537476,0.0,0.0,35604,27.572671403444797,1103
ENSMUSG00000031722,Hp,Gene Expression,0.5500159445504311,0.0,0.0,24758,18.547547664228517,983
ENSMUSG00000007877,Tcap,Gene Expression,0.5481521853849848,0.0,0.0,3730,2.891963961473496,638
ENSMUSG00000079017,Ifi27l2a,Gene Expression,0.5453120637839873,0.0,0.0,9629,7.276133034069231,966
ENSMUSG00000023092,Fhl1,Gene Expression,0.5445720465151996,0.0,0.0,3770,2.9532536201707886,693
ENSMUSG00000041571,Selenow,Gene Expression,0.5441148274287717,0.0,0.0,10794,8.300466719411869,1042
ENSMUSG00000020475,Pgam2,Gene Expression,0.5432283776165895,0.0,0.0,3229,2.3963453531359633,605
ENSMUSG00000031633,Slc25a4,Gene Expression,0.5418469186612735,0.0,0.0,9568,7.383150367989153,999
ENSMUSG00000054072,Iigp1,Gene Expression,0.5404623343860339,0.0,0.0,2022,1.531468788247324,598
ENSMUSG00000061527,Krt5,Gene Expression,0.5399196635406854,0.0,0.0,7308,5.035421674747464,838
ENSMUSG00000030695,Aldoa,Gene Expression,0.5370434456340826,0.0,0.0,53858,42.218425236684915,1123
ENSMUSG00000021025,Nfkbia,Gene Expression,0.5341586081302423,0.0,0.0,5851,6.520740858909862,1026
ENSMUSG00000019761,Krt10,Gene Expression,0.5326683096179783,0.0,0.0,33087,21.431167218523946,1069
ENSMUSG00000028464,Tpm2,Gene Expression,0.5320116532888305,0.0,0.0,8572,6.733619320538676,910
ENSMUSG00000030189,Ybx3,Gene Expression,0.5316453589322023,0.0,0.0,11398,8.427345997935893,1040
ENSMUSG00000052374,Actn2,Gene Expression,0.5295652688733617,0.0,0.0,3959,3.1423527344579276,618
ENSMUSG00000007097,Atp1a2,Gene Expression,0.5295629785822394,0.0,0.0,3627,2.769667507245428,750
ENSMUSG00000022358,Fbxo32,Gene Expression,0.527734328852178,0.0,0.0,988,0.7223487645136263,312
ENSMUSG00000031636,Pdlim3,Gene Expression,0.5274628938611395,0.0,0.0,2720,1.9925560732228738,589
ENSMUSG00000090231,Cfb,Gene Expression,0.5236896197286504,0.0,0.0,4874,3.6256662486217333,875
ENSMUSG00000007122,Casq1,Gene Expression,0.5236499452391268,0.0,0.0,2007,1.4808950266110776,491
ENSMUSG00000035042,Ccl5,Gene Expression,0.5231558002207516,0.0,0.0,2227,1.4416341425581674,477
ENSMUSG00000015950,Ncf1,Gene Expression,0.5223026436133715,0.0,0.0,4259,4.668983850839155,931
ENSMUSG00000045763,Basp1,Gene Expression,0.5215057338272646,0.0,0.0,3463,4.063971336127003,880
ENSMUSG00000062515,Fabp4,Gene Expression,0.5201886121631939,0.0,0.0,13945,11.541601011040857,917
ENSMUSG00000037071,Scd1,Gene Expression,0.5179210138859058,0.0,0.0,3585,2.618223140385099,655
ENSMUSG00000068697,Myoz1,Gene Expression,0.5178171897320355,0.0,0.0,2970,2.213845748335014,588
ENSMUSG00000061462,Obscn,Gene Expression,0.5123323028933213,0.0,0.0,2162,1.6752768054352618,507
ENSMUSG00000068699,Flnc,Gene Expression,0.5116644943162382,0.0,0.0,3095,2.381566577673235,614
ENSMUSG00000004558,Ndrg2,Gene Expression,0.5103020802739641,0.0,0.0,3825,2.832421873977756,745
ENSMUSG00000034926,Dhcr24,Gene Expression,0.5090212169273249,0.0,0.0,3926,2.8347417325015,673
ENSMUSG00000090942,F830016B08Rik,Gene Expression,0.5067712001992807,0.0,0.0,1208,0.9604567278239411,391
ENSMUSG00000027514,Zbp1,Gene Expression,0.5064079540825492,0.0,0.0,4351,3.2835394122069923,863
ENSMUSG00000030785,Cox6a2,Gene Expression,0.5060232189851863,0.0,0.0,2868,2.146527853844112,609
ENSMUSG00000068606,Gm4841,Gene Expression,0.5056961270698772,0.0,0.0,996,0.7883275147026341,257
ENSMUSG00000022587,Ly6e,Gene Expression,0.5044329249937166,0.0,0.0,8041,5.989501778599789,1002
ENSMUSG00000024397,Aif1,Gene Expression,0.5028645113522331,0.0,0.0,4544,3.238176866284564,832
ENSMUSG00000054146,Krt15,Gene Expression,0.5019132219739262,0.0,0.0,2984,2.3510800347538447,557
ENSMUSG00000030560,Ctsc,Gene Expression,0.5017112084508759,0.0,0.0,8278,6.149445976984902,981
ENSMUSG00000026822,Lcn2,Gene Expression,0.5010723934321328,0.0,0.0,17518,15.815141221360035,1075
ENSMUSG00000001506,Col1a1,Gene Expression,0.4987039817309229,0.0,0.0,27204,22.112994706312953,1072
ENSMUSG00000019577,Pdk4,Gene Expression,0.4968523372189494,0.0,0.0,802,0.5603804280460819,278
ENSMUSG00000047419,Cmya5,Gene Expression,0.4961734943960386,0.0,0.0,2089,1.6055981109887547,519
ENSMUSG00000062077,Trim54,Gene Expression,0.4958740324305544,0.0,0.0,1286,0.9733095577116312,394
ENSMUSG00000030852,Tacc2,Gene Expression,0.4952612872062461,0.0,0.0,2846,2.075502162350506,710
ENSMUSG00000029304,Spp1,Gene Expression,0.4948374290549411,0.0,0.0,1744,2.296558890643415,657
ENSMUSG00000061232,H2-K1,Gene Expression,0.49328557814113044,0.0,0.0,5753,4.266880671437209,950
ENSMUSG00000046718,Bst2,Gene Expression,0.4931579139308496,0.0,0.0,4940,3.7148199443187875,912
ENSMUSG00000049134,Nrap,Gene Expression,0.4923294731077646,0.0,0.0,2709,2.104367159757514,569
ENSMUSG00000049775,Tmsb4x,Gene Expression,0.4915178954348145,0.0,0.0,53257,44.76667996716551,1138
ENSMUSG00000021798,Ldb3,Gene Expression,0.4880530291264403,0.0,0.0,2811,2.194867429855508,611
ENSMUSG00000033065,Pfkm,Gene Expression,0.48802578885121667,0.0,0.0,2096,1.5617223153002797,573
ENSMUSG00000079419,Ms4a6c,Gene Expression,0.4867441568667655,0.0,0.0,3854,2.743057161213685,771
ENSMUSG00000034055,Phka1,Gene Expression,0.48658789436339805,0.0,0.0,310,0.236790034190709,157
ENSMUSG00000060802,B2m,Gene Expression,0.48656959844210673,0.0,0.0,29758,22.698096495339907,1115
ENSMUSG00000040026,Saa3,Gene Expression,0.48656149575693647,0.0,0.0,23215,17.648102758291376,1080
ENSMUSG00000074199,Krtdap,Gene Expression,0.48644452609882366,0.0,0.0,15334,9.796719232988277,997
ENSMUSG00000027470,Mylk2,Gene Expression,0.4850625955751927,0.0,0.0,1606,1.208354076778745,441
ENSMUSG00000028111,Ctsk,Gene Expression,0.4844313666324595,0.0,0.0,2238,1.9272392721222635,651
ENSMUSG00000033579,Fa2h,Gene Expression,0.4820462124846583,0.0,0.0,2891,2.051219524554027,509
ENSMUSG00000003541,Ier3,Gene Expression,0.4812410097327225,0.0,0.0,2932,3.4807560486858917,876
ENSMUSG00000021200,Asb2,Gene Expression,0.48080034612617617,0.0,0.0,562,0.41570832172166833,209
ENSMUSG00000057604,Lmcd1,Gene Expression,0.48051704864889555,0.0,0.0,2355,1.88574901813953,554
ENSMUSG00000058715,Fcer1g,Gene Expression,0.4798878156018341,0.0,0.0,8852,8.106696188158333,1026
ENSMUSG00000024610,Cd74,Gene Expression,0.4788917753800702,0.0,0.0,18597,13.926216673033906,1053
ENSMUSG00000015947,Fcgr1,Gene Expression,0.4775921686648846,0.0,0.0,3854,3.0279126084891255,818
ENSMUSG00000045667,Smtnl2,Gene Expression,0.47675299812191163,0.0,0.0,1505,1.1103463708825057,451
ENSMUSG00000002985,Apoe,Gene Expression,0.475841448609113,0.0,0.0,6941,5.183949418307387,965
ENSMUSG00000018927,Ccl6,Gene Expression,0.474973563716392,0.0,0.0,17062,14.167908560815134,1067
ENSMUSG00000068220,Lgals1,Gene Expression,0.4749227845451245,0.0,0.0,9582,7.5943634984920765,1043
ENSMUSG00000029373,Pf4,Gene Expression,0.47340799039571835,0.0,0.0,6593,6.0669993035174885,965
ENSMUSG00000024049,Myom1,Gene Expression,0.47226502304275136,0.0,0.0,1824,1.4415227617269954,525
ENSMUSG00000031451,Gas6,Gene Expression,0.4712340782308155,0.0,0.0,3519,2.899900796773665,852
ENSMUSG00000032262,Elovl4,Gene Expression,0.47108609303637394,0.0,0.0,3349,2.286713563163278,573
ENSMUSG00000036256,Igfbp7,Gene Expression,0.470755770674969,0.0,0.0,7405,5.905443286322219,965
ENSMUSG00000044103,Il1f9,Gene Expression,0.47039426994733885,0.0,0.0,2022,2.6226220733769376,715
ENSMUSG00000021091,Serpina3n,Gene Expression,0.46939728287669197,0.0,0.0,5649,4.575347347094581,929
ENSMUSG00000005628,Tmod4,Gene Expression,0.46883248945231437,0.0,0.0,1120,0.8383553232372667,374
ENSMUSG00000029379,Cxcl3,Gene Expression,0.4680347671488962,0.0,0.0,955,1.5583663438214437,450
ENSMUSG00000035105,Egln3,Gene Expression,0.4677025794850145,0.0,0.0,1489,2.031927886220545,652
ENSMUSG00000022126,Acod1,Gene Expression,0.4672237021029112,0.0,0.0,1647,2.232166925038477,670
ENSMUSG00000025172,Ankrd2,Gene Expression,0.46583194847854925,0.0,0.0,1549,1.222548690385915,412
ENSMUSG00000030122,Ptms,Gene Expression,0.4651503374741248,0.0,0.0,12062,9.572084286539356,1062
ENSMUSG00000019787,Trdn,Gene Expression,0.46454977696656785,0.0,0.0,1365,1.051673005699067,394
ENSMUSG00000016349,Eef1a2,Gene Expression,0.4640923334334114,0.0,0.0,1777,1.3118445462459758,475
ENSMUSG00000043165,Lor,Gene Expression,0.4627392905523342,0.0,0.0,7148,5.015604926245072,906
ENSMUSG00000032554,Trf,Gene Expression,0.4591217111239162,0.0,0.0,3580,2.7533686433668643,641
ENSMUSG00000040564,Apoc1,Gene Expression,0.4583381806947276,0.0,0.0,3380,2.3663149392987695,716
ENSMUSG00000030546,Plin1,Gene Expression,0.4573991821253807,0.0,0.0,2402,1.8652130823345303,503
ENSMUSG00000028859,Csf3r,Gene Expression,0.45498884210831503,0.0,0.0,2969,2.925116436062035,796
ENSMUSG00000074001,Klhl40,Gene Expression,0.45419151046922224,0.0,0.0,1153,0.8768261351268286,361
ENSMUSG00000104713,Gbp6,Gene Expression,0.45401994245273586,0.0,0.0,924,0.6734370878328915,426
ENSMUSG00000018593,Sparc,Gene Expression,0.4519460340350598,0.0,0.0,7523,6.01879186014186,989
ENSMUSG00000034472,Rasd2,Gene Expression,0.45150256082718443,0.0,0.0,371,0.2598294270049117,170
ENSMUSG00000049037,Clec4a1,Gene Expression,0.4510964400070225,0.0,0.0,3563,2.6586029484047335,805
ENSMUSG00000059895,Ptp4a3,Gene Expression,0.449500740016861,0.0,0.0,4564,3.5736208652889507,844
ENSMUSG00000067594,Krt77,Gene Expression,0.44881198560694047,0.0,0.0,10438,6.816975162571761,944
ENSMUSG00000037095,Lrg1,Gene Expression,0.4485770842647869,0.0,0.0,5400,4.191738970729225,805
ENSMUSG00000017817,Jph2,Gene Expression,0.4468909572275215,0.0,0.0,977,0.7562718656180605,389
ENSMUSG00000075307,Klhl41,Gene Expression,0.44638087397160975,0.0,0.0,1963,1.54675749446627,514
ENSMUSG00000040694,Apobec2,Gene Expression,0.4461964167363584,0.0,0.0,1483,1.1889503390746798,423
ENSMUSG00000001128,Cfp,Gene Expression,0.44512345303756745,0.0,0.0,6535,5.266769479588437,959
ENSMUSG00000021768,Dusp13,Gene Expression,0.4437981003623885,0.0,0.0,794,0.5900957948163784,310
ENSMUSG00000054889,Dsp,Gene Expression,0.44314751871211333,0.0,0.0,4477,3.0000247054573492,692
ENSMUSG00000000805,Car4,Gene Expression,0.44297251465047477,0.0,0.0,1846,1.3419796492244318,511
ENSMUSG00000024308,Tapbp,Gene Expression,0.44045113107396466,0.0,0.0,9803,7.54305582252505,1043
ENSMUSG00000042451,Mybph,Gene Expression,0.4403417303744767,0.0,0.0,1605,1.20893422149779,460
ENSMUSG00000025064,Col17a1,Gene Expression,0.43937120659624485,0.0,0.0,2717,1.9083346945675475,599
ENSMUSG00000004951,Hspb1,Gene Expression,0.43831608582352694,0.0,0.0,3458,2.5774988258344727,762
ENSMUSG00000038170,Pde4dip,Gene Expression,0.43766164453555345,0.0,0.0,2314,1.797323604352756,605
ENSMUSG00000005087,Cd44,Gene Expression,0.4363044415296331,0.0,0.0,5018,5.241391267454954,1019
ENSMUSG00000024338,Psmb8,Gene Expression,0.43524056097637,0.0,0.0,4591,3.463312312616876,913
ENSMUSG00000031461,Myom2,Gene Expression,0.43480659531358684,0.0,0.0,1134,0.8544242490191015,378
ENSMUSG00000092586,Ly6g6c,Gene Expression,0.43480105788203965,0.0,0.0,2273,1.4798247001238471,544
ENSMUSG00000031444,F10,Gene Expression,0.43455372552040916,0.0,0.0,1329,1.7414380337637783,598
ENSMUSG00000021950,Anxa8,Gene Expression,0.43247002583602373,0.0,0.0,3040,2.076460990317993,698
ENSMUSG00000026043,Col3a1,Gene Expression,0.432336390047382,0.0,0.0,58323,48.324235066678064,1108
ENSMUSG00000040552,C3ar1,Gene Expression,0.43181664933367364,0.0,0.0,3527,2.7473306601383474,786
ENSMUSG00000028599,Tnfrsf1b,Gene Expression,0.43151790473924045,0.0,0.0,2959,3.1922393433587923,844
ENSMUSG00000001552,Jup,Gene Expression,0.4307428522458185,0.0,0.0,4093,2.863042707123944,799
ENSMUSG00000030996,Art1,Gene Expression,0.4303366343031026,0.0,0.0,764,0.5813739365803783,288
ENSMUSG00000030303,Far2,Gene Expression,0.4297995823741844,0.0,0.0,1819,1.3150972125405052,359
ENSMUSG00000115338,Pnp,Gene Expression,0.42960912332164775,0.0,0.0,5575,4.191000221783268,962
ENSMUSG00000046805,Mpeg1,Gene Expression,0.42953287955638353,0.0,0.0,3489,3.2979740428314983,816
ENSMUSG00000000290,Itgb2,Gene Expression,0.4284911332365651,0.0,0.0,4408,4.179863809831379,907
ENSMUSG00000025488,Cox8b,Gene Expression,0.4284858367478959,0.0,0.0,1430,1.1200824320721452,454
ENSMUSG00000000682,Cd52,Gene Expression,0.4279274966684638,0.0,0.0,5145,4.351280914029382,910
ENSMUSG00000024471,Myot,Gene Expression,0.42715016934530037,0.0,0.0,1770,1.3706104611595422,446
ENSMUSG00000078853,Igtp,Gene Expression,0.4271160903012124,0.0,0.0,1746,1.2977880447819221,607
ENSMUSG00000031791,Tmem38a,Gene Expression,0.42677533222948016,0.0,0.0,1458,1.0882016001614276,482
ENSMUSG00000033880,Lgals3bp,Gene Expression,0.42676854027668604,0.0,0.0,4346,3.2249819160848916,888
ENSMUSG00000015568,Lpl,Gene Expression,0.42592421753546883,0.0,0.0,2977,2.31989145176335,737
ENSMUSG00000046056,Sbsn,Gene Expression,0.42510961230595884,0.0,0.0,3786,2.512719830083791,734
ENSMUSG00000030579,Tyrobp,Gene Expression,0.42484996059617475,0.0,0.0,6305,5.519733690684392,961
ENSMUSG00000019122,Ccl9,Gene Expression,0.4243888142001125,0.0,0.0,5251,4.251076987783855,906
ENSMUSG00000049130,C5ar1,Gene Expression,0.42435994890613815,0.0,0.0,2963,2.7640345026330446,786
ENSMUSG00000035352,Ccl12,Gene Expression,0.4237720691180452,0.0,0.0,1726,1.2068375954691382,544
ENSMUSG00000073418,C4b,Gene Expression,0.4237452046661283,0.0,0.0,4765,3.7221742953043533,885
ENSMUSG00000038132,Rbm24,Gene Expression,0.4222777945280301,0.0,0.0,1067,0.7766159934060339,367
ENSMUSG00000026385,Dbi,Gene Expression,0.42223349082145434,0.0,0.0,5419,4.199334029018396,945
ENSMUSG00000024140,Epas1,Gene Expression,0.4220631808171327,0.0,0.0,3195,2.3954673995517854,722
ENSMUSG00000057092,Fxyd3,Gene Expression,0.4218749467372355,0.0,0.0,1406,0.9998831129569333,426
ENSMUSG00000021998,Lcp1,Gene Expression,0.42167605361578037,0.0,0.0,3356,3.5233268544031944,866
ENSMUSG00000026950,Neb,Gene Expression,0.4216665202673262,0.0,0.0,1138,0.8950174477981251,355
ENSMUSG00000025491,Ifitm1,Gene Expression,0.42148202228017856,0.0,0.0,3613,3.36234780669892,849
ENSMUSG00000026193,Fn1,Gene Expression,0.41943369469370767,0.0,0.0,5623,5.692465641588305,982
ENSMUSG00000016256,Ctsz,Gene Expression,0.4191854592680508,0.0,0.0,9755,8.224465629819239,1062
ENSMUSG00000033685,Ucp2,Gene Expression,0.4168414329698707,0.0,0.0,5872,4.353308763328666,962
ENSMUSG00000020061,Mybpc1,Gene Expression,0.41618803318411873,0.0,0.0,1352,1.104755882469179,404
ENSMUSG00000015340,Cybb,Gene Expression,0.416109333486263,0.0,0.0,3279,2.5439880811217166,753
ENSMUSG00000021281,Tnfaip2,Gene Expression,0.4152612587979446,0.0,0.0,3978,3.9799098734504454,946
ENSMUSG00000015312,Gadd45b,Gene Expression,0.4139249643339137,0.0,0.0,1850,2.5383438557405555,745
ENSMUSG00000034708,Grn,Gene Expression,0.4129550116610535,0.0,0.0,11197,9.11777441978354,1071
ENSMUSG00000026413,Pkp1,Gene Expression,0.41267107635728384,0.0,0.0,2433,1.6530068956272292,565
ENSMUSG00000025492,Ifitm3,Gene Expression,0.4123920198410696,0.0,0.0,7854,5.950266014756858,1018
ENSMUSG00000037411,Serpine1,Gene Expression,0.412201468344422,0.0,0.0,1213,1.5606118828939877,498
ENSMUSG00000051397,Tacstd2,Gene Expression,0.41209810065611074,0.0,0.0,2844,1.8654948983447779,613
ENSMUSG00000022878,Adipoq,Gene Expression,0.41120096560666314,0.0,0.0,1636,1.3173364541221353,427
ENSMUSG00000001156,Mxd1,Gene Expression,0.4106743122246654,0.0,0.0,1195,1.5537443456171924,602
ENSMUSG00000058818,Pirb,Gene Expression,0.4104929338661185,0.0,0.0,5502,4.67883617479302,948
ENSMUSG00000009281,Rarres2,Gene Expression,0.4089599742504354,0.0,0.0,6111,5.098158623956989,970
ENSMUSG00000021477,Ctsl,Gene Expression,0.4081837403629071,0.0,0.0,22604,19.45042545848182,1112
ENSMUSG00000052305,Hbb-bs,Gene Expression,0.40622923908544506,0.0,0.0,5660,4.570935470546468,745
ENSMUSG00000042306,S100a14,Gene Expression,0.40605526015210663,0.0,0.0,1644,1.1058069575962377,445
ENSMUSG00000072720,Myo18b,Gene Expression,0.405959920411902,0.0,0.0,1280,0.9941735456881058,425
ENSMUSG00000020826,Nos2,Gene Expression,0.4041037592124241,0.0,0.0,970,1.51686527978713,486
ENSMUSG00000021190,Lgmn,Gene Expression,0.4036872764245689,0.0,0.0,5114,3.927398792147249,930
ENSMUSG00000047798,Cd300lf,Gene Expression,0.40367996345335744,0.0,0.0,1717,1.9329148596771835,687
ENSMUSG00000029683,Lmod2,Gene Expression,0.40339460198878707,0.0,0.0,929,0.752210221335999,318
ENSMUSG00000028645,Slc2a1,Gene Expression,0.4019424317455431,0.0,0.0,2596,2.90339306919932,851
ENSMUSG00000021242,Npc2,Gene Expression,0.4009064498162027,0.0,0.0,9718,7.7285582158852595,1053
ENSMUSG00000052974,Cyp2f2,Gene Expression,0.3983739447778993,0.0,0.0,1405,1.2107391863888273,532
ENSMUSG00000020216,Jsrp1,Gene Expression,0.3979082158659792,0.0,0.0,1035,0.8013117907786499,374
ENSMUSG00000073411,H2-D1,Gene Expression,0.39725003190262187,0.0,0.0,16070,12.862466180139444,1089
ENSMUSG00000035373,Ccl7,Gene Expression,0.396493535336306,0.0,0.0,3181,2.519976657604356,784
ENSMUSG00000018339,Gpx3,Gene Expression,0.39634068995618965,0.0,0.0,8278,6.720178343174972,975
ENSMUSG00000041476,Smpx,Gene Expression,0.3954352782377409,0.0,0.0,1036,0.8160837300606504,351
ENSMUSG00000026879,Gsn,Gene Expression,0.39543100105553686,0.0,0.0,8975,7.126776098782155,1031
ENSMUSG00000049103,Ccr2,Gene Expression,0.39533504635496014,0.0,0.0,3940,3.0500973517703818,836
ENSMUSG00000006519,Cyba,Gene Expression,0.39434236764327896,0.0,0.0,7535,6.325500596994285,996
ENSMUSG00000024846,Cst6,Gene Expression,0.3942989786720624,0.0,0.0,2081,1.4221527457665954,529
ENSMUSG00000012705,Retn,Gene Expression,0.39346721018995046,0.0,0.0,1051,0.8412738075325572,362
ENSMUSG00000051439,Cd14,Gene Expression,0.3924472414961677,0.0,0.0,1332,1.694794742488983,590
ENSMUSG00000029561,Oasl2,Gene Expression,0.392251925326259,0.0,0.0,2984,2.4722420705663497,791
ENSMUSG00000055737,Ghr,Gene Expression,0.39193620138412866,0.0,0.0,1879,1.4655077773762981,587
ENSMUSG00000046834,Krt1,Gene Expression,0.3902006878479375,0.0,0.0,6054,3.9513628840411408,826
ENSMUSG00000028063,Lmna,Gene Expression,0.38875429577585885,0.0,0.0,7043,5.551372607845897,1032
ENSMUSG00000069917,Hba-a2,Gene Expression,0.388360252513881,0.0,0.0,4331,3.497197684627069,692
ENSMUSG00000029371,Cxcl5,Gene Expression,0.38725536398742866,0.0,0.0,1031,1.0133266784582633,390
ENSMUSG00000027533,Fabp5,Gene Expression,0.3869230228920582,0.0,0.0,6832,5.047475024947876,974
ENSMUSG00000025784,Clec3b,Gene Expression,0.3867432784446531,0.0,0.0,4096,3.4505097931549873,915
ENSMUSG00000015619,Gata3,Gene Expression,0.3847054970107744,0.0,0.0,1452,1.0124726650195928,449
ENSMUSG00000045394,Epcam,Gene Expression,0.3844476130469549,0.0,0.0,1172,0.8121574086157487,385
ENSMUSG00000052957,Gas1,Gene Expression,0.38442635594057056,0.0,0.0,959,0.751122109455628,447
ENSMUSG00000038507,Parp12,Gene Expression,0.383979415279507,0.0,0.0,2907,2.187131512363907,821
ENSMUSG00000006818,Sod2,Gene Expression,0.3838721294546361,0.0,0.0,8917,7.959749260857157,1064
ENSMUSG00000020241,Col6a2,Gene Expression,0.3833426713970493,0.0,0.0,3243,2.5037791954554955,837
ENSMUSG00000009185,Ccl8,Gene Expression,0.38240795909026176,0.0,0.0,5369,4.2955705383176115,911
