Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000022108,Itm2b,Gene Expression,0.6141027497957217,0.0,0.0,18076,12.011194219706725,1215
ENSMUSG00000056501,Cebpb,Gene Expression,0.6134012128943578,0.0,0.0,13109,10.671732482564298,1256
ENSMUSG00000031097,Tnni2,Gene Expression,0.6116665529377193,0.0,0.0,3245,2.0022384632269294,601
ENSMUSG00000022564,Grina,Gene Expression,0.6072778211062985,0.0,0.0,6492,5.343878257847613,1122
ENSMUSG00000056328,Myh1,Gene Expression,0.6017707677256605,0.0,0.0,3605,2.0473940999730726,618
ENSMUSG00000024661,Fth1,Gene Expression,0.5999352007347616,0.0,0.0,106876,81.07096769916001,1302
ENSMUSG00000060600,Eno3,Gene Expression,0.5953267203551792,0.0,0.0,4454,2.8372532785838667,762
ENSMUSG00000030189,Ybx3,Gene Expression,0.5922711469291746,0.0,0.0,7742,4.693240142046883,1083
ENSMUSG00000032366,Tpm1,Gene Expression,0.5910570922400394,0.0,0.0,7629,4.741020005033467,969
ENSMUSG00000023041,Krt6b,Gene Expression,0.5885396267068708,0.0,0.0,8965,4.315033472885201,890
ENSMUSG00000032060,Cryab,Gene Expression,0.5801489806927596,0.0,0.0,4326,2.625657256543278,780
ENSMUSG00000001506,Col1a1,Gene Expression,0.5751555454338201,0.0,0.0,16737,11.912332978013287,1192
ENSMUSG00000040026,Saa3,Gene Expression,0.5734270868663941,0.0,0.0,30416,20.874836276712838,1242
ENSMUSG00000032648,Pygm,Gene Expression,0.5714750546661328,0.0,0.0,2655,1.6582719500595773,562
ENSMUSG00000043165,Lor,Gene Expression,0.5685584110818114,0.0,0.0,8712,4.943273990804048,1020
ENSMUSG00000051439,Cd14,Gene Expression,0.5658903598379714,0.0,0.0,2666,2.3369181241969366,721
ENSMUSG00000032487,Ptgs2,Gene Expression,0.5648450642359744,0.0,0.0,1459,1.2701019071584116,522
ENSMUSG00000049775,Tmsb4x,Gene Expression,0.564813725310125,0.0,0.0,39797,31.705127514953624,1301
ENSMUSG00000038670,Mybpc2,Gene Expression,0.5633511985888093,0.0,0.0,2932,1.8488266102111905,598
ENSMUSG00000005716,Pvalb,Gene Expression,0.5609345372627593,0.0,0.0,3138,1.9517722224823226,574
ENSMUSG00000074199,Krtdap,Gene Expression,0.5583548050421983,0.0,0.0,20052,10.61910250916768,1181
ENSMUSG00000026822,Lcn2,Gene Expression,0.5575559188279297,0.0,0.0,19256,14.17657680748109,1258
ENSMUSG00000039753,Fbxl5,Gene Expression,0.5573252620346351,0.0,0.0,6200,5.676764825678066,1131
ENSMUSG00000017737,Mmp9,Gene Expression,0.5528232837658493,0.0,0.0,2514,2.3498080415915727,710
ENSMUSG00000036854,Hspb6,Gene Expression,0.5502186597859223,0.0,0.0,3494,2.2048475737509383,702
ENSMUSG00000028464,Tpm2,Gene Expression,0.5500661015185316,0.0,0.0,6355,3.9293017100034637,945
ENSMUSG00000009281,Rarres2,Gene Expression,0.5424808625342618,0.0,0.0,7522,5.265018377018444,1067
ENSMUSG00000021091,Serpina3n,Gene Expression,0.5403040844610515,0.0,0.0,5325,3.5954694187421508,1005
ENSMUSG00000015950,Ncf1,Gene Expression,0.5351120418797651,0.0,0.0,3722,3.4410305298011314,907
ENSMUSG00000027533,Fabp5,Gene Expression,0.5303376249229687,0.0,0.0,10286,5.776021126255045,1105
ENSMUSG00000025473,Adam8,Gene Expression,0.5259035942662814,0.0,0.0,2216,2.023214113842982,760
ENSMUSG00000031633,Slc25a4,Gene Expression,0.5250530168462261,0.0,0.0,4932,3.1233929466929173,944
ENSMUSG00000018927,Ccl6,Gene Expression,0.5229839471703144,0.0,0.0,8294,6.59252826827188,1108
ENSMUSG00000053797,Krt16,Gene Expression,0.5179167567432054,0.0,0.0,12102,5.910077741402007,1076
ENSMUSG00000030785,Cox6a2,Gene Expression,0.5177775563607657,0.0,0.0,1624,1.0210133216844441,481
ENSMUSG00000000982,Ccl3,Gene Expression,0.5173197756106659,0.0,0.0,1237,1.0766633685532851,478
ENSMUSG00000045763,Basp1,Gene Expression,0.5120473524494373,0.0,0.0,2655,2.411684656537349,814
ENSMUSG00000006457,Actn3,Gene Expression,0.5103808848127163,0.0,0.0,1846,1.1743316324224446,510
ENSMUSG00000001156,Mxd1,Gene Expression,0.5037548977271413,0.0,0.0,1958,1.6944623191227004,669
ENSMUSG00000003153,Slc2a3,Gene Expression,0.5029195147658821,0.0,0.0,1169,1.1275833534176987,480
ENSMUSG00000019929,Dcn,Gene Expression,0.502897128798494,0.0,0.0,6817,4.704346763473325,1076
ENSMUSG00000027832,Ptx3,Gene Expression,0.5025041117128293,0.0,0.0,2155,1.672106307868499,684
ENSMUSG00000047798,Cd300lf,Gene Expression,0.4998070011294015,0.0,0.0,1903,1.7401670087987866,639
ENSMUSG00000021831,Ero1l,Gene Expression,0.4996297426551141,0.0,0.0,1105,1.0145081293847087,476
ENSMUSG00000020475,Pgam2,Gene Expression,0.49934179502528386,0.0,0.0,1427,0.8525135304526441,417
ENSMUSG00000018930,Ccl4,Gene Expression,0.49569964472836847,0.0,0.0,1346,1.1228573735755667,479
ENSMUSG00000038612,Mcl1,Gene Expression,0.49548974610514246,0.0,0.0,5383,4.499090123819022,1138
ENSMUSG00000007877,Tcap,Gene Expression,0.49518678462969423,0.0,0.0,1680,1.0180322558751216,477
ENSMUSG00000031722,Hp,Gene Expression,0.49407676158597513,0.0,0.0,8456,5.201589211815751,970
ENSMUSG00000015312,Gadd45b,Gene Expression,0.4923712758201549,0.0,0.0,1747,1.6124907782564586,665
ENSMUSG00000047945,Marcksl1,Gene Expression,0.49204329464106517,0.0,0.0,2267,1.9060130019284387,752
ENSMUSG00000067594,Krt77,Gene Expression,0.48923369239272146,0.0,0.0,7148,4.178582567918957,998
ENSMUSG00000061780,Cfd,Gene Expression,0.48672561718475615,0.0,0.0,4564,2.8749861775435424,741
ENSMUSG00000046834,Krt1,Gene Expression,0.4862270323814259,0.0,0.0,8338,4.679057022027954,1025
ENSMUSG00000029371,Cxcl5,Gene Expression,0.4856679895884421,0.0,0.0,1544,1.2772878505838818,537
ENSMUSG00000058715,Fcer1g,Gene Expression,0.48038404721868166,0.0,0.0,5804,4.886456240960661,1112
ENSMUSG00000023092,Fhl1,Gene Expression,0.4799358142689673,0.0,0.0,1888,1.1967716824311574,566
ENSMUSG00000024401,Tnf,Gene Expression,0.4791695102065602,0.0,0.0,1026,0.9265704842546909,433
ENSMUSG00000024014,Pim1,Gene Expression,0.477665326259503,0.0,0.0,3529,2.9682318186485284,972
ENSMUSG00000028111,Ctsk,Gene Expression,0.47629052073377637,0.0,0.0,2816,2.0112117073283495,796
ENSMUSG00000028859,Csf3r,Gene Expression,0.47253895639171967,0.0,0.0,2259,2.006122648198398,740
ENSMUSG00000079017,Ifi27l2a,Gene Expression,0.471007400002285,0.0,0.0,3572,2.726564586598182,917
ENSMUSG00000022651,Retnlg,Gene Expression,0.46610085892413056,0.0,0.0,1057,0.8781863907599037,413
ENSMUSG00000069833,Ahnak,Gene Expression,0.463726641783509,0.0,0.0,9959,6.650403540115634,1176
ENSMUSG00000030122,Ptms,Gene Expression,0.46318136650282615,0.0,0.0,9254,6.263942847780148,1183
ENSMUSG00000030695,Aldoa,Gene Expression,0.4602234439274378,0.0,0.0,21180,13.86851703594863,1261
ENSMUSG00000030592,Ryr1,Gene Expression,0.4596637958294156,0.0,0.0,1129,0.6925718850322762,389
ENSMUSG00000041571,Selenow,Gene Expression,0.45907919281633003,0.0,0.0,5979,3.948929259090847,1072
ENSMUSG00000040564,Apoc1,Gene Expression,0.4584316831411352,0.0,0.0,4172,2.3102764375120057,824
ENSMUSG00000029322,Plac8,Gene Expression,0.4581325553212628,0.0,0.0,4778,3.7666622119161492,970
ENSMUSG00000068220,Lgals1,Gene Expression,0.4570130551394959,0.0,0.0,6301,4.539908633380949,1100
ENSMUSG00000006221,Hspb7,Gene Expression,0.4557337247923489,0.0,0.0,1752,1.0874453838619231,512
ENSMUSG00000007122,Casq1,Gene Expression,0.4554014633128074,0.0,0.0,1144,0.722517507667517,401
ENSMUSG00000021998,Lcp1,Gene Expression,0.4526864972674081,0.0,0.0,2823,2.3675862362036604,858
ENSMUSG00000028364,Tnc,Gene Expression,0.45238639907597517,0.0,0.0,1884,1.1912275085664576,637
ENSMUSG00000060962,Dmkn,Gene Expression,0.45180438206096557,0.0,0.0,6628,3.684069294037683,1002
ENSMUSG00000005087,Cd44,Gene Expression,0.450353675018007,0.0,0.0,6197,4.940521670436271,1159
ENSMUSG00000007097,Atp1a2,Gene Expression,0.45026123484776553,0.0,0.0,1424,0.884716670215061,486
ENSMUSG00000016496,Cd274,Gene Expression,0.4481777161136416,0.0,0.0,1224,1.1354532182074102,539
ENSMUSG00000022876,Samsn1,Gene Expression,0.44679277979804205,0.0,0.0,867,0.9126482940835068,420
ENSMUSG00000062515,Fabp4,Gene Expression,0.44609730236124273,0.0,0.0,3694,2.3364427459036,707
ENSMUSG00000052374,Actn2,Gene Expression,0.4417773512164651,0.0,0.0,1141,0.6747624358418509,383
ENSMUSG00000028599,Tnfrsf1b,Gene Expression,0.4416894227181536,0.0,0.0,2215,1.8865621156495276,722
ENSMUSG00000060477,Irak2,Gene Expression,0.44156615604058114,0.0,0.0,1409,1.190307583985588,575
ENSMUSG00000068697,Myoz1,Gene Expression,0.44121461881147006,0.0,0.0,1447,0.910611218086278,460
ENSMUSG00000020120,Plek,Gene Expression,0.4368243674965206,0.0,0.0,1430,1.2049187724852382,558
ENSMUSG00000009185,Ccl8,Gene Expression,0.4368124705629074,0.0,0.0,4346,3.090795765217422,938
ENSMUSG00000037411,Serpine1,Gene Expression,0.43506335311287375,0.0,0.0,1195,1.0552091708690432,493
ENSMUSG00000036256,Igfbp7,Gene Expression,0.4348468387628304,0.0,0.0,4748,3.1681105010077504,985
ENSMUSG00000018339,Gpx3,Gene Expression,0.43305759102741426,0.0,0.0,3074,2.1100569199466728,826
ENSMUSG00000030579,Tyrobp,Gene Expression,0.43145803023197704,0.0,0.0,4313,3.5107867443695135,1013
ENSMUSG00000020407,Upp1,Gene Expression,0.43007392292592994,0.0,0.0,1115,0.9745267748794578,481
ENSMUSG00000035513,Ntng2,Gene Expression,0.42945364905612304,0.0,0.0,1493,1.3160032128010604,615
ENSMUSG00000001552,Jup,Gene Expression,0.4280154526040827,0.0,0.0,5452,2.97811226114146,920
ENSMUSG00000026177,Slc11a1,Gene Expression,0.42766724382780236,0.0,0.0,1726,1.5382638898507899,667
ENSMUSG00000021798,Ldb3,Gene Expression,0.4253806939827873,0.0,0.0,987,0.6077530041992918,370
ENSMUSG00000032262,Elovl4,Gene Expression,0.4193401474673217,0.0,0.0,4799,2.4251090465323824,804
ENSMUSG00000037742,Eef1a1,Gene Expression,0.4189087682089713,0.0,0.0,17511,11.350719826578665,1239
ENSMUSG00000038642,Ctss,Gene Expression,0.4187152489275188,0.0,0.0,5339,4.1464571888335575,1061
ENSMUSG00000025064,Col17a1,Gene Expression,0.4186829095070143,0.0,0.0,3881,2.2659650404428,841
ENSMUSG00000027333,Smox,Gene Expression,0.4186035216313543,0.0,0.0,2146,1.8240449553332576,760
ENSMUSG00000004609,Cd33,Gene Expression,0.4171288727128823,0.0,0.0,1085,0.9834465140769669,481
ENSMUSG00000031451,Gas6,Gene Expression,0.4164590745185538,0.0,0.0,2978,2.0342409813735656,893
ENSMUSG00000018593,Sparc,Gene Expression,0.41248154484229516,0.0,0.0,4208,2.8754423977033685,1016
ENSMUSG00000037172,E330009J07Rik,Gene Expression,0.4113965838611841,0.0,0.0,1143,1.0613461250933502,537
ENSMUSG00000035105,Egln3,Gene Expression,0.41128353412134044,0.0,0.0,1508,1.287643277572914,661
ENSMUSG00000034926,Dhcr24,Gene Expression,0.4112193600138957,0.0,0.0,2771,1.5423231189343123,724
ENSMUSG00000069792,Wfdc17,Gene Expression,0.40969719208174893,0.0,0.0,5122,4.201487467949153,1060
ENSMUSG00000044103,Il1f9,Gene Expression,0.4066221629065627,0.0,0.0,2255,1.8650854781538155,804
ENSMUSG00000055775,Myh8,Gene Expression,0.4064273484970192,0.0,0.0,110,0.051627454084171145,52
ENSMUSG00000030142,Clec4e,Gene Expression,0.4049635023256098,0.0,0.0,1030,0.9014031604265295,464
ENSMUSG00000030144,Clec4d,Gene Expression,0.40472713200724164,0.0,0.0,1420,1.1778397032634582,575
ENSMUSG00000045551,Fpr1,Gene Expression,0.4045194764821982,0.0,0.0,853,0.8123847365646545,413
ENSMUSG00000028645,Slc2a1,Gene Expression,0.40297749264988736,0.0,0.0,3468,2.8353421888455093,960
ENSMUSG00000029580,Actb,Gene Expression,0.4012676414423299,0.0,0.0,29122,22.37694101753692,1297
ENSMUSG00000102439,Flg,Gene Expression,0.401210395714114,0.0,0.0,7733,3.952814473775545,988
ENSMUSG00000051397,Tacstd2,Gene Expression,0.4011346606426928,0.0,0.0,3805,2.0615409858387546,821
ENSMUSG00000034994,Eef2,Gene Expression,0.3999620554835922,0.0,0.0,6087,3.920813900652608,1094
ENSMUSG00000036446,Lum,Gene Expression,0.39994942720370197,0.0,0.0,2039,1.4217551644576616,704
ENSMUSG00000003541,Ier3,Gene Expression,0.3999149353033743,0.0,0.0,2705,2.259794738132657,896
ENSMUSG00000024846,Cst6,Gene Expression,0.39796746010345224,0.0,0.0,4205,2.2267242676934442,866
ENSMUSG00000033765,Calm4,Gene Expression,0.3976666886524416,0.0,0.0,7679,4.108836694825124,1051
ENSMUSG00000048455,Sprr1b,Gene Expression,0.3974890224613232,0.0,0.0,1639,0.840069508390185,493
ENSMUSG00000041476,Smpx,Gene Expression,0.3973138617195766,0.0,0.0,539,0.3244539568535756,256
ENSMUSG00000009633,G0s2,Gene Expression,0.39588418525398056,0.0,0.0,1039,0.8608628936394044,492
ENSMUSG00000054146,Krt15,Gene Expression,0.39559155091578524,0.0,0.0,3634,2.4265782508009006,771
ENSMUSG00000025967,Eef1b2,Gene Expression,0.39529368592664904,0.0,0.0,8470,5.460176530839793,1172
ENSMUSG00000026413,Pkp1,Gene Expression,0.39411826499642755,0.0,0.0,3104,1.7067792353075362,778
ENSMUSG00000021876,Rnase4,Gene Expression,0.3926882070646663,0.0,0.0,3332,2.2784955566322926,940
ENSMUSG00000052305,Hbb-bs,Gene Expression,0.39225835248430163,0.0,0.0,4145,3.1292581398148713,821
ENSMUSG00000035557,Krt17,Gene Expression,0.39184006095391816,0.0,0.0,1871,0.9407749874709695,568
ENSMUSG00000021950,Anxa8,Gene Expression,0.3917992510583403,0.0,0.0,4112,2.3583240923871203,898
ENSMUSG00000059895,Ptp4a3,Gene Expression,0.3903071126917139,0.0,0.0,2000,1.3274198503774681,667
ENSMUSG00000033579,Fa2h,Gene Expression,0.38781382431482914,0.0,0.0,2723,1.4415469102390295,621
ENSMUSG00000002985,Apoe,Gene Expression,0.3868798026380225,0.0,0.0,5174,3.2754594563751502,1031
ENSMUSG00000024610,Cd74,Gene Expression,0.3857408666984536,0.0,0.0,8043,5.66848900024487,1139
ENSMUSG00000054889,Dsp,Gene Expression,0.38490108295832104,0.0,0.0,6608,3.6936025602448117,1016
ENSMUSG00000025428,Atp5a1,Gene Expression,0.3843276989982868,0.0,0.0,5164,3.316908714423951,1086
ENSMUSG00000069917,Hba-a2,Gene Expression,0.3818632800824483,0.0,0.0,3138,2.4084985393654037,754
ENSMUSG00000020826,Nos2,Gene Expression,0.381074121932074,0.0,0.0,937,0.9403096298804989,462
ENSMUSG00000024049,Myom1,Gene Expression,0.3802394632906722,0.0,0.0,729,0.4397613062501969,324
ENSMUSG00000004558,Ndrg2,Gene Expression,0.3801162544518075,0.0,0.0,1800,1.1527528445522182,643
ENSMUSG00000090877,Hspa1b,Gene Expression,0.3783665098087008,0.0,0.0,2423,1.9905159438603561,849
ENSMUSG00000054452,Tle5,Gene Expression,0.3756289414038618,0.0,0.0,3797,2.4638978231393254,1016
ENSMUSG00000028435,Aqp3,Gene Expression,0.3741730300290372,0.0,0.0,2125,1.133118192802439,618
ENSMUSG00000051748,Wfdc21,Gene Expression,0.37367444905175046,0.0,0.0,1542,1.2908834070231425,640
ENSMUSG00000021508,Cxcl14,Gene Expression,0.3717914343428407,0.0,0.0,1651,1.1283328494197695,608
ENSMUSG00000030103,Bhlhe40,Gene Expression,0.36974353255827697,0.0,0.0,1471,1.4273236289052826,668
ENSMUSG00000025481,Urah,Gene Expression,0.3669930303209093,0.0,0.0,3030,1.5791488764841366,729
ENSMUSG00000043681,Fam25c,Gene Expression,0.3652801584316502,0.0,0.0,5499,2.9135201826878165,945
ENSMUSG00000030403,Vasp,Gene Expression,0.36442766514022945,0.0,0.0,2897,2.326676098981498,960
ENSMUSG00000046056,Sbsn,Gene Expression,0.36430824913216575,0.0,0.0,3905,2.150705193189146,860
ENSMUSG00000040747,Cd53,Gene Expression,0.36345881478325526,0.0,0.0,1724,1.433104239643544,696
ENSMUSG00000057092,Fxyd3,Gene Expression,0.3633090750727252,0.0,0.0,1922,1.1283549482625195,634
ENSMUSG00000031488,Rab11fip1,Gene Expression,0.36252016202556153,0.0,0.0,1049,0.8849679818180983,489
ENSMUSG00000025784,Clec3b,Gene Expression,0.36224377128109453,0.0,0.0,1358,1.084012449828123,577
ENSMUSG00000031375,Bgn,Gene Expression,0.36220616793249344,0.0,0.0,2163,1.4393024909290193,754
ENSMUSG00000061353,Cxcl12,Gene Expression,0.3619732666685415,0.0,0.0,2577,1.729313654704882,809
ENSMUSG00000042306,S100a14,Gene Expression,0.3616559675715908,0.0,0.0,2766,1.4938180239717211,718
ENSMUSG00000051906,Cd209f,Gene Expression,0.3616526013641288,0.0,0.0,982,0.9021163376810362,451
ENSMUSG00000061462,Obscn,Gene Expression,0.3615035901749083,0.0,0.0,800,0.5217688493922679,328
ENSMUSG00000049130,C5ar1,Gene Expression,0.36135508127977317,0.0,0.0,1792,1.5840498600685975,716
ENSMUSG00000037820,Tgm2,Gene Expression,0.3613000727511932,0.0,0.0,2551,2.1629648219864133,868
ENSMUSG00000000682,Cd52,Gene Expression,0.36095554042636074,0.0,0.0,2947,2.371531060475171,898
ENSMUSG00000036390,Gadd45a,Gene Expression,0.3606246819904607,0.0,0.0,1085,0.9325987723722252,486
ENSMUSG00000023886,Smoc2,Gene Expression,0.3599963980024529,0.0,0.0,1743,1.139171051351837,694
ENSMUSG00000060126,Tpt1,Gene Expression,0.35841364182643937,0.0,0.0,24628,16.12519004230747,1268
ENSMUSG00000037946,Fgd3,Gene Expression,0.3580999297263797,0.0,0.0,1013,0.9859241195636881,508
ENSMUSG00000067653,Ankrd23,Gene Expression,0.3576508361230425,0.0,0.0,692,0.4495214218709568,325
ENSMUSG00000019122,Ccl9,Gene Expression,0.35735532156753474,0.0,0.0,2672,2.0632120498947986,856
ENSMUSG00000026581,Sell,Gene Expression,0.35708714228663785,0.0,0.0,721,0.7015308514525065,403
ENSMUSG00000039232,Stx11,Gene Expression,0.3548636170278307,0.0,0.0,1130,1.033453604780838,562
ENSMUSG00000031636,Pdlim3,Gene Expression,0.35298895859533036,0.0,0.0,899,0.5505047805039271,378
ENSMUSG00000026395,Ptprc,Gene Expression,0.3518162240816005,0.0,0.0,2359,2.0706702272572515,862
ENSMUSG00000075307,Klhl41,Gene Expression,0.35118806176622336,0.0,0.0,762,0.480796655379719,363
ENSMUSG00000026728,Vim,Gene Expression,0.34941456287895634,0.0,0.0,6304,4.4229835440028245,1123
ENSMUSG00000033174,Mgll,Gene Expression,0.3475117889115939,0.0,0.0,2076,1.137819983289795,623
ENSMUSG00000026180,Cxcr2,Gene Expression,0.3474001414554913,0.0,0.0,892,0.811218362786626,483
ENSMUSG00000016349,Eef1a2,Gene Expression,0.34658183396436393,0.0,0.0,684,0.4365718835144845,308
ENSMUSG00000020592,Sdc1,Gene Expression,0.34351445550757853,0.0,0.0,3117,1.7634633253005092,792
ENSMUSG00000041120,Nbl1,Gene Expression,0.34333217523509374,0.0,0.0,2549,1.7725532812949751,878
ENSMUSG00000037960,Card19,Gene Expression,0.34274019650428983,0.0,0.0,2348,1.9686949325083054,859
ENSMUSG00000021190,Lgmn,Gene Expression,0.34161768386448893,0.0,0.0,3383,2.3744757884520857,966
ENSMUSG00000027204,Fbn1,Gene Expression,0.34142181039490704,0.0,0.0,3066,2.1992637562881967,947
ENSMUSG00000016319,Slc25a5,Gene Expression,0.34113418722369354,0.0,0.0,3143,1.9496081207658253,924
ENSMUSG00000048234,Rnf149,Gene Expression,0.3390301103100262,0.0,0.0,2247,1.8781933071780093,878
ENSMUSG00000030470,Csrp3,Gene Expression,0.3389263187852499,0.0,0.0,1051,0.6501711044524171,390
ENSMUSG00000000290,Itgb2,Gene Expression,0.3379373283666023,0.0,0.0,2278,1.9425236377733908,813
ENSMUSG00000025491,Ifitm1,Gene Expression,0.33774131739380825,0.0,0.0,3661,3.0865181463967954,983
ENSMUSG00000027912,Lce1m,Gene Expression,0.3376590859632105,0.0,0.0,2004,1.2085125882038432,656
ENSMUSG00000043613,Mmp3,Gene Expression,0.33720498329806864,0.0,0.0,4590,3.196899223792745,989
ENSMUSG00000039518,Cdsn,Gene Expression,0.33715131641531026,0.0,0.0,2397,1.3496330882752205,703
ENSMUSG00000052957,Gas1,Gene Expression,0.33702511199852375,0.0,0.0,1193,0.754143449329827,589
ENSMUSG00000072620,Slfn2,Gene Expression,0.33688885294882076,0.0,0.0,2140,1.8632925149489235,803
ENSMUSG00000047419,Cmya5,Gene Expression,0.3364368609688134,0.0,0.0,807,0.537511436271365,367
ENSMUSG00000027248,Pdia3,Gene Expression,0.33485899929675245,0.0,0.0,4695,3.3705519636313475,1115
ENSMUSG00000022237,Ankrd33b,Gene Expression,0.3333383443172096,0.0,0.0,852,0.797349843275752,435
ENSMUSG00000050335,Lgals3,Gene Expression,0.33257842413834776,0.0,0.0,15216,10.088703556449513,1242
ENSMUSG00000052974,Cyp2f2,Gene Expression,0.3323093745074105,0.0,0.0,1698,1.1467024470862308,650
ENSMUSG00000029373,Pf4,Gene Expression,0.33169524011613855,0.0,0.0,4338,3.2940299073348798,1001
ENSMUSG00000050953,Gja1,Gene Expression,0.33105801342053454,0.0,0.0,3381,2.0875529047786,918
ENSMUSG00000028063,Lmna,Gene Expression,0.33079284684396776,0.0,0.0,5176,3.227966125917132,1055
ENSMUSG00000021477,Ctsl,Gene Expression,0.3303051337396834,0.0,0.0,11693,8.427401467894768,1229
ENSMUSG00000058755,Osm,Gene Expression,0.3295469097112946,0.0,0.0,440,0.3863240915935398,262
ENSMUSG00000061315,Naca,Gene Expression,0.3285030483591187,0.0,0.0,3647,2.2922553639139607,969
ENSMUSG00000006818,Sod2,Gene Expression,0.3278149728195321,0.0,0.0,6228,4.905973398110309,1180
ENSMUSG00000027381,Bcl2l11,Gene Expression,0.32743813446508113,0.0,0.0,877,0.8273436234679306,476
ENSMUSG00000003072,Atp5d,Gene Expression,0.32730422559542327,0.0,0.0,3229,2.006536801808655,931
ENSMUSG00000020585,Laptm4a,Gene Expression,0.3265106013453019,0.0,0.0,5910,4.268691025406829,1150
ENSMUSG00000037071,Scd1,Gene Expression,0.32591720544985214,0.0,0.0,2378,1.3461298856382933,685
ENSMUSG00000058354,Krt6a,Gene Expression,0.325478876618483,0.0,0.0,1401,0.7284498042204207,440
ENSMUSG00000056529,Ptafr,Gene Expression,0.3254062467085505,0.0,0.0,935,0.8449677235645157,506
ENSMUSG00000027408,Cpxm1,Gene Expression,0.32470372677155035,0.0,0.0,2993,2.0789237145255433,897
ENSMUSG00000049134,Nrap,Gene Expression,0.3238554436497801,0.0,0.0,585,0.3713287300738031,300
ENSMUSG00000052270,Fpr2,Gene Expression,0.3238216377260665,0.0,0.0,819,0.6919651664957437,430
